TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ
0.01,1,-0.002,-1.012,0.061,-0.6875496,-2.291832,0.572958,93.43226106,-1.0313244,-32.274724140000004
0.02,2,-0.004,-1.009,0.061,-0.572958,-2.2345362,0.4010706,93.42653148,-1.0313244,-32.29764246
0.03,3,-0.006,-1.008,0.061,-0.7448454000000001,-2.0053530000000004,0.286479,93.41507232,-1.03705398,-32.32056078
0.04,4,-0.006999999999999999,-1.005,0.06,-1.0313244,-1.8334656000000005,0.2291832000000001,93.40934274,-1.03705398,-32.33774952
0.05,5,-0.009000000000000001,-1.003,0.055,-0.9740286,-1.6042823999999998,0.4010706,93.39788358,-1.03705398,-32.35493826
0.060000000000000005,6,-0.009000000000000001,-1.007,0.052000000000000005,-0.9740286,-1.3750992,0.6302538000000001,93.3062103,-1.00840608,-32.36066784
0.06999999999999999,7,-0.01,-1.008,0.05,-1.0313244,-1.432395,0.7448454000000001,93.29475114,-1.01413566,-32.372127
0.08,8,-0.011,-1.007,0.048,-1.0886202,-1.4896908000000002,0.8021411999999999,93.28902156,-1.01986524,-32.389315739999994
0.09,9,-0.01,-1.004,0.049,-0.8594370000000001,-1.6042823999999998,0.8021411999999999,93.27756240000001,-1.0313244,-32.40650448
0.09999999999999999,10,-0.009000000000000001,-1.001,0.052000000000000005,-0.7448454000000001,-1.8907613999999997,0.7448454000000001,93.27183282,-1.03705398,-32.423693220000004
0.11,11,-0.006999999999999999,-1.001,0.055,-0.7448454000000001,-2.0626488000000003,0.572958,93.20880744,-1.0026765,-32.43515238
0.12,12,-0.004,-1.003,0.056,-0.6875496,-2.2345362,0.4010706,93.20307786,-1.0026765,-32.4580707
0.13,13,-0.003,-1.007,0.056,-0.6875496,-2.1772404,0.2291832000000001,93.19734828,-1.0026765,-32.48098902
0.14,14,-0.004,-1.01,0.055,-0.6875496,-2.0626488000000003,0.1718874,93.1916187,-1.0026765,-32.49817776
0.15000000000000002,15,-0.006999999999999999,-1.011,0.051,-0.4583664000000001,-2.1772404,0.2291832000000001,93.18588912,-1.00840608,-32.52109608
0.16,16,-0.009000000000000001,-1.007,0.05,-0.057295800000000015,-2.1772404,0.3437748,93.105675,-0.9740286,-32.53255524
0.17,17,-0.011,-1.005,0.049,0.1718874,-2.4064236,0.572958,93.105675,-0.9740286,-32.56120314
0.18000000000000002,18,-0.013,-1.002,0.05,0.1718874,-2.578311,0.6302538000000001,93.11140458,-0.97975818,-32.58412146
0.19,19,-0.016,-1.0,0.049,0.1718874,-2.5210152000000003,0.6875496,93.11140458,-0.98548776,-32.61276936
0.2,20,-0.017,-1.001,0.047,0.4010706,-2.3491278,0.6875496,93.11713416,-0.9912173399999998,-32.635687680000004
0.21000000000000002,21,-0.016,-1.004,0.048,0.6875496,-1.9480572,0.6302538000000001,93.05983836,-0.97975818,-32.65287642
0.22,22,-0.013,-1.007,0.054000000000000006,0.9167328,-1.4896908000000002,0.6302538000000001,93.06556794,-0.98548776,-32.66433558
0.23,23,-0.008,-1.011,0.058,1.0313244,-1.7761698,0.7448454000000001,93.0770271,-0.9912173399999998,-32.68152432
0.24000000000000002,24,-0.004,-1.011,0.059,1.0313244,-2.2345362,0.7448454000000001,93.08848626,-0.9969469199999998,-32.70444264
0.25,25,-0.002,-1.012,0.055,1.0313244,-2.4637194,0.8021411999999999,93.09994542,-1.0026765,-32.73309054
0.26,26,0.0,-1.007,0.053,1.0886202,-2.3491278,0.9167328,93.0770271,-0.9740286,-32.7445497
0.27,27,-0.002,-1.003,0.053,1.3750992,-2.2345362,1.0313244,93.08848626,-0.97975818,-32.76746802
0.28,28,-0.006999999999999999,-1.007,0.052000000000000005,1.3750992,-2.1772404,0.9167328,93.105675,-0.9912173399999998,-32.79038634
0.29000000000000004,29,-0.012,-1.008,0.049,1.145916,-2.0626488000000003,0.9167328,93.11713416,-0.9969469199999998,-32.80757508
0.3,30,-0.014,-1.008,0.049,0.9167328,-2.291832,1.0313244,93.12859332,-1.00840608,-32.8304934
0.31,31,-0.013,-1.007,0.048,0.7448454000000001,-2.6356068,1.0886202,93.08848626,-0.9969469199999998,-32.853411720000004
0.32,32,-0.013,-1.008,0.046,0.6302538000000001,-2.6356068,1.2032118,93.09421584,-1.00840608,-32.88205962
0.33,33,-0.01,-1.009,0.047,0.4583664000000001,-2.578311,1.0886202,93.09994542,-1.01986524,-32.90497794
0.34,34,-0.008,-1.01,0.048,0.286479,-2.2345362,0.9740286,93.105675,-1.0255948199999998,-32.92789626
0.35000000000000003,35,-0.006,-1.013,0.046,0.0,-2.0053530000000004,0.8021411999999999,93.105675,-1.0313244,-32.95081458
0.36000000000000004,36,-0.006,-1.014,0.046,-0.057295800000000015,-1.8907613999999997,0.8021411999999999,93.0197313,-0.9969469199999998,-32.95654416
0.37,37,-0.006,-1.015,0.046,-0.286479,-1.6615782,0.7448454000000001,93.0197313,-1.0026765,-32.973732899999995
0.38,38,-0.005,-1.011,0.051,-0.057295800000000015,-1.6042823999999998,0.8021411999999999,93.01400172,-1.00840608,-32.99092164
0.39,39,-0.006999999999999999,-1.009,0.052000000000000005,0.0,-1.6042823999999998,0.8594370000000001,93.0197313,-1.01413566,-33.00811038
0.4,40,-0.01,-1.007,0.053,-0.1718874,-1.3750992,0.9167328,93.01400172,-1.0255948199999998,-33.01956954
0.41000000000000003,41,-0.014,-1.005,0.056,-0.572958,-1.0886202,0.8021411999999999,92.95670592,-1.00840608,-33.02529912
0.42000000000000004,42,-0.016,-1.009,0.055,-1.145916,-0.5156622000000001,0.6875496,92.94524676,-1.01986524,-33.03102869999999
0.43,43,-0.016,-1.015,0.051,-1.8334656000000005,0.1718874,0.572958,92.92232844,-1.0255948199999998,-33.03102869999999
0.44,44,-0.015,-1.018,0.045,-2.3491278,0.6875496,0.4583664000000001,92.89941012,-1.0313244,-33.02529912
0.45,45,-0.013,-1.019,0.046,-2.7501984,1.145916,0.4010706,92.87076222,-1.03705398,-33.01383996
0.46,46,-0.009000000000000001,-1.021,0.048,-2.86479,1.6615782,0.1718874,92.80200726,-1.01413566,-32.99092164
0.47000000000000003,47,-0.008,-1.017,0.048,-2.9220857999999996,2.0626488000000003,-0.11459160000000004,92.77335936,-1.01986524,-32.973732899999995
0.48000000000000004,48,-0.008,-1.014,0.047,-2.9793816000000004,2.4064236,-0.11459160000000004,92.74471146,-1.01986524,-32.945085
0.49,49,-0.006999999999999999,-1.011,0.044,-3.380452200000001,3.2658606,0.1718874,92.7046044,-1.01986524,-32.9164371
0.5,50,-0.002,-1.01,0.043,-3.6669312000000014,4.3544808,0.6302538000000001,92.67022692,-1.0313244,-32.876330040000006
0.51,51,0.003,-1.01,0.046,-3.6096354,5.1566220000000005,1.0313244,92.61293112,-1.0255948199999998,-32.81903423999999
0.52,52,0.006999999999999999,-1.014,0.045,-3.4950437999999995,5.6722842,1.3750992,92.57282406,-1.04278356,-32.76173844
0.53,53,0.006,-1.013,0.042,-3.8388186,5.958763200000001,1.6615782,92.532717,-1.06570188,-32.70444264
0.54,54,0.001,-1.006,0.04,-4.297185,5.9014674000000005,2.0053530000000004,92.48688036,-1.09434978,-32.647146840000005
0.55,55,-0.001,-1.002,0.035,-4.8701430000000006,6.1879464,2.1772404,92.43531414,-1.1172681,-32.58985104
0.56,56,0.0,-1.001,0.034,-5.443101,6.6463128000000005,2.3491278,92.36655918,-1.13445684,-32.52109608
0.5700000000000001,57,0.004,-1.004,0.03,-5.844171599999999,7.2192707999999985,2.291832,92.3035338,-1.16310474,-32.45234112
0.5800000000000001,58,0.013,-1.007,0.031,-5.6722842,7.1046792000000005,2.5210152000000003,92.24050842,-1.19175264,-32.38358616
0.59,59,0.021,-1.008,0.03,-5.1566220000000005,5.844171599999999,2.7501984,92.1889422,-1.22613012,-32.32629036
0.6,60,0.026,-1.005,0.033,-4.583664,4.4117766,2.9220857999999996,92.14310556,-1.25477802,-32.280453720000004
0.61,61,0.027000000000000003,-1.001,0.04,-3.9534102,3.2085648,2.9793816000000004,92.08580976,-1.24904844,-32.24034666
0.62,62,0.024,-1.0,0.046,-3.6096354,2.4064236,2.5210152000000003,92.05143228,-1.27196676,-32.217428340000005
0.63,63,0.019,-1.003,0.052000000000000005,-3.380452200000001,2.0053530000000004,2.1199446,92.0170548,-1.29488508,-32.2002396
0.64,64,0.01,-1.008,0.052000000000000005,-3.5523396000000003,2.2345362,1.7188740000000002,91.97694774,-1.3178034,-32.177321279999994
0.65,65,0.003,-1.014,0.049,-4.1252976000000015,2.86479,1.6042823999999998,91.93684068,-1.3349921400000002,-32.14867338
