TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ
0.01,1,-0.079,-1.013,-0.02,-8.8235532,-6.5317212,-1.6042823999999998,87.21566676,-5.13943326,-37.5001011
0.02,2,-0.079,-1.02,-0.003,-11.516455800000001,1.3178034,-2.4637194,87.09534558,-5.11651494,-37.48864194
0.03,3,-0.068,-1.009,-0.001,-11.172681,0.572958,-2.8074942000000003,86.98075398,-5.08786704,-37.48864194
0.04,4,-0.067,-0.997,0.003,-10.8289062,-1.0886202,-2.7501984,86.87189196,-5.06494872,-37.5001011
0.05,5,-0.071,-0.989,0.013,-11.0007936,-2.2345362,-2.291832,86.79167784,-5.03630082,-37.528749
0.060000000000000005,6,-0.076,-0.985,0.021,-11.1153852,-2.291832,-1.7188740000000002,86.68281582,-5.01911208,-37.5573969
0.06999999999999999,7,-0.081,-0.987,0.022,-11.45916,-1.8907613999999997,-1.4896908000000002,86.56822422,-5.00765292,-37.57458564
0.08,8,-0.09,-0.986,0.02,-12.1467096,-1.5469866,-1.3178034,86.44790304,-4.99046418,-37.59750396
0.09,9,-0.096,-0.984,0.021,-12.3758928,-1.3178034,-1.3178034,86.32185228,-4.97900502,-37.60896312
0.09999999999999999,10,-0.096,-0.982,0.025,-12.261301199999998,-0.6875496,-1.2605076000000002,86.24163816000002,-4.97327544,-37.63761102
0.11,11,-0.093,-0.984,0.034,-11.8029348,-0.286479,-1.0886202,86.12704656,-4.96181628,-37.6433406
0.12,12,-0.08900000000000001,-0.991,0.047,-12.0894138,-0.1718874,-0.8594370000000001,86.0009958,-4.9560867,-37.64907018
0.13,13,-0.083,-1.0,0.062,-12.7769634,-0.11459160000000004,-0.6302538000000001,85.87494504,-4.95035712,-37.64907018
0.14,14,-0.07400000000000001,-1.013,0.069,-13.464512999999998,-0.1718874,-0.3437748,85.73743512,-4.94462754,-37.65479976
0.15000000000000002,15,-0.067,-1.023,0.07,-14.32395,-1.3178034,-0.057295800000000015,85.65149142,-4.93889796,-37.68917724000001
0.16,16,-0.068,-1.029,0.06,-15.183387000000002,-3.6096354,0.0,85.50252234,-4.93889796,-37.72355472
0.17,17,-0.081,-1.026,0.059,-15.4125702,-6.990087599999999,-0.057295800000000015,85.35355326,-4.94462754,-37.79803926
0.18000000000000002,18,-0.095,-1.014,0.061,-15.4125702,-8.479778399999999,-0.9167328,85.20458418000003,-4.93889796,-37.88398296
0.19,19,-0.108,-1.0,0.061,-15.527161800000002,-8.880849000000003,-2.3491278,85.0556151,-4.921709219999999,-37.97565624
0.2,20,-0.115,-0.991,0.066,-15.6417534,-8.5370742,-3.6669312000000014,84.94675308000002,-4.90452048,-38.08451826
0.21000000000000002,21,-0.113,-0.991,0.07,-15.469866,-7.9641161999999985,-4.3544808,84.79778400000002,-4.86441342,-38.17046196
0.22,22,-0.107,-1.002,0.071,-15.3552744,-7.5630456000000015,-4.2398892,84.64881491999998,-4.83003594,-38.25067608
0.23,23,-0.1,-1.015,0.07200000000000001,-15.469866,-7.2765666,-3.9534102,84.49984584,-4.79565846,-38.330890200000006
0.24000000000000002,24,-0.094,-1.021,0.067,-15.6990492,-7.5630456000000015,-3.7815227999999994,84.35087675999998,-4.76701056,-38.41110432
0.25,25,-0.085,-1.016,0.064,-16.329303,-8.3651868,-4.1252976000000015,84.23628516,-4.73263308,-38.51423676
0.26,26,-0.079,-1.006,0.063,-17.303331600000003,-9.3392154,-4.583664,84.07012734,-4.69252602,-38.61736920000001
0.27,27,-0.075,-0.995,0.061,-18.2200644,-10.886202,-4.9847345999999995,83.89251035999997,-4.65241896,-38.731960799999996
0.28,28,-0.07400000000000001,-0.988,0.052000000000000005,-19.0222056,-12.1467096,-5.1566220000000005,83.7091638,-4.612311900000001,-38.85801156
0.29000000000000004,29,-0.075,-0.985,0.045,-19.4232762,-13.464512999999998,-5.2139178,83.52581724,-4.57793442,-38.99552148
0.3,30,-0.078,-0.983,0.039,-19.767051,-14.7250206,-5.3285094000000015,83.37111858,-4.53782736,-39.161679299999996
0.31,31,-0.077,-0.982,0.03,-20.2827132,-15.6990492,-5.6722842,83.17631286,-4.4977203,-39.32783712
0.32,32,-0.073,-0.973,0.024,-20.6837838,-16.1001198,-6.016058999999999,82.98150714,-4.45188366,-39.49399494
0.33,33,-0.07,-0.964,0.015,-20.1108258,-15.3552744,-6.130650599999999,82.79243100000002,-4.40604702,-39.65442318
0.34,34,-0.075,-0.963,0.006999999999999999,-19.0795014,-13.750992000000002,-5.72958,82.61481402000003,-4.36593996,-39.80339226
0.35000000000000003,35,-0.081,-0.965,-0.002,-19.5378678,-10.7143146,-5.1566220000000005,82.4486562,-4.3315624800000005,-39.92944302
0.36000000000000004,36,-0.081,-0.962,-0.017,-21.8869956,-5.443101,-4.4117766,82.23093216,-4.297185000000002,-39.98673882
0.37,37,-0.077,-0.945,-0.032,-24.064235999999998,1.0886202,-3.3231564,81.9902898,-4.26280752,-39.98673882
0.38,38,-0.073,-0.923,-0.044,-25.55392680000001,7.333862400000001,-1.4896908000000002,81.72099954000002,-4.2398892,-39.91798386
0.39,39,-0.069,-0.905,-0.039,-26.929026,12.1467096,0.7448454000000001,81.44025012,-4.2398892,-39.79766268
0.4,40,-0.061,-0.909,-0.032,-29.9657034,14.7823164,3.7815227999999994,81.13658238,-4.25707794,-39.65442318
0.41000000000000003,41,-0.056,-0.95,-0.031,-37.1849742,16.4438946,5.7868758000000025,80.74124136,-4.297185000000002,-39.48826536
0.42000000000000004,42,-0.053,-1.019,-0.029,-42.5707794,18.7357266,5.844171599999999,80.29433412,-4.3315624800000005,-39.29918922
0.43,43,-0.039,-1.082,-0.025,-44.977203,22.8037284,4.583664,79.81877897999998,-4.34875122,-39.07000602
0.44,44,-0.006,-1.114,-0.018000000000000002,-44.919907200000004,27.6738714,2.8074942000000003,79.33749426,-4.34302164,-38.80071576
0.45,45,0.044,-1.11,-0.021,-43.831287,30.366774000000003,1.7188740000000002,78.88485744,-4.297185000000002,-38.5027776
0.46,46,0.1,-1.083,-0.017,-43.20103320000001,27.6738714,2.0053530000000004,78.42076146,-4.27426668,-38.23348734
0.47000000000000003,47,0.134,-1.051,-0.009000000000000001,-42.685371,19.3659804,3.151269,77.96812464000001,-4.27999626,-38.0444112
0.48000000000000004,48,0.141,-1.033,0.021,-42.5707794,7.9641161999999985,4.4117766,77.53267656,-4.30864416,-37.9584675
0.49,49,0.116,-1.048,0.046,-43.544808,-2.7501984,3.2658606,77.0914989,-4.3544808,-37.98138582
0.5,50,0.07,-1.08,0.041,-45.0344988,-5.844171599999999,0.3437748,76.67896913999998,-4.3544808,-38.05014078
0.51,51,0.011,-1.116,0.018000000000000002,-45.72204840000001,-4.3544808,-3.4950437999999995,76.22060274,-4.3315624800000005,-38.10743658
0.52,52,-0.032,-1.128,-0.024,-44.6334282,-0.4583664000000001,-6.589017,75.76796592000002,-4.27426668,-38.1303549
0.53,53,-0.058,-1.11,-0.062,-42.5707794,2.291832,-7.906820400000001,75.33251784000002,-4.19405256,-38.1303549
0.54,54,-0.059,-1.078,-0.087,-41.7113424,3.380452200000001,-7.9641161999999985,74.90852892000002,-4.11956802,-38.12462532
0.55,55,-0.038,-1.041,-0.091,-41.4248634,3.8388186,-8.136003599999999,74.5131879,-4.02789474,-38.11889574
0.56,56,-0.013,-0.976,-0.08199999999999999,-40.5081306,4.6982556,-8.479778399999999,74.10065814,-3.93622146,-38.09597742
0.5700000000000001,57,0.001,-0.926,-0.068,-38.67466500000001,2.1199446,-8.250595200000001,73.71104670000003,-3.86173692,-38.10170700000001
0.5800000000000001,58,0.005,-0.915,-0.068,-36.38283300000001,-0.7448454000000001,-8.021412000000002,73.34435358,-3.78725238,-38.13608448
0.59,59,-0.003,-0.931,-0.049,-34.0337052,-4.5263682,-8.193299399999999,73.00057878,-3.724227,-38.20483944
0.6,60,-0.026,-0.953,-0.043,-33.1742682,-7.5057497999999985,-9.740286,72.71409978,-3.64974246,-38.32516062000001
