TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ
0.01,1,-0.049,-1.002,-0.063,2.7501984,1.7761698,0.6302538000000001,84.47119794,-2.91635622,-37.59750396
0.02,2,-0.047,-1.003,-0.054000000000000006,2.291832,0.7448454000000001,0.0,84.49411626,-2.91635622,-37.59177438
0.03,3,-0.047,-1.005,-0.055,2.3491278,0.4010706,0.11459160000000004,84.51703458,-2.91635622,-37.586044799999996
0.04,4,-0.049,-1.005,-0.05,2.4064236,0.1718874,0.0,84.54568248000002,-2.91635622,-37.586044799999996
0.05,5,-0.048,-1.008,-0.053,2.0626488000000003,0.11459160000000004,-0.11459160000000004,84.59151912,-2.89916748,-37.58031522
0.060000000000000005,6,-0.044,-1.008,-0.056,1.9480572,-0.057295800000000015,0.0,84.60870786,-2.89916748,-37.58031522
0.06999999999999999,7,-0.046,-1.006,-0.057,1.8907613999999997,-0.2291832000000001,0.0,84.63162618,-2.89916748,-37.586044799999996
0.08,8,-0.047,-1.006,-0.059,1.7761698,-0.2291832000000001,0.057295800000000015,84.64881491999998,-2.90489706,-37.586044799999996
0.09,9,-0.045,-1.006,-0.063,1.8334656000000005,-0.3437748,0.0,84.66600365999999,-2.90489706,-37.59177438
0.09999999999999999,10,-0.047,-1.002,-0.06,2.1772404,-0.6302538000000001,-0.1718874,84.70038114,-2.8934379,-37.59750396
0.11,11,-0.048,-1.002,-0.057,2.0053530000000004,-0.6875496,-0.1718874,84.72329946,-2.8934379,-37.60323354
0.12,12,-0.048,-0.999,-0.056,2.2345362,-0.6302538000000001,-0.286479,84.74621778000002,-2.88770832,-37.60896312
0.13,13,-0.052000000000000005,-0.998,-0.056,2.5210152000000003,-0.1718874,-0.2291832000000001,84.7691361,-2.88770832,-37.6146927
0.14,14,-0.052000000000000005,-1.001,-0.054000000000000006,2.6929026,0.1718874,-0.1718874,84.79778400000002,-2.88770832,-37.60896312
0.15000000000000002,15,-0.05,-1.005,-0.054000000000000006,2.7501984,0.1718874,-0.1718874,84.83789106,-2.88197874,-37.60896312
0.16,16,-0.051,-1.007,-0.052000000000000005,2.578311,0.11459160000000004,-0.2291832000000001,84.86653895999999,-2.87624916,-37.60896312
0.17,17,-0.05,-1.006,-0.05,2.5210152000000003,0.5156622000000001,-0.4010706,84.89518686,-2.87051958,-37.60323354
0.18000000000000002,18,-0.046,-1.006,-0.05,2.5210152000000003,0.8021411999999999,-0.2291832000000001,84.91810518,-2.87051958,-37.59177438
0.19,19,-0.043,-1.004,-0.051,2.291832,0.2291832000000001,0.0,84.9410235,-2.86479,-37.59177438
0.2,20,-0.043,-1.004,-0.055,2.2345362,0.1718874,0.057295800000000015,84.97540097999997,-2.85906042,-37.586044799999996
0.21000000000000002,21,-0.048,-1.005,-0.055,2.291832,0.4583664000000001,0.0,84.99831929999998,-2.85906042,-37.58031522
0.22,22,-0.049,-1.007,-0.056,2.4064236,0.5156622000000001,-0.1718874,85.02123762,-2.85333084,-37.57458564
0.23,23,-0.05,-1.008,-0.056,2.4064236,-0.057295800000000015,-0.1718874,85.04988552,-2.85333084,-37.57458564
0.24000000000000002,24,-0.05,-1.005,-0.056,2.291832,-0.2291832000000001,-0.286479,85.07280384,-2.84760126,-37.58031522
0.25,25,-0.051,-1.003,-0.057,2.2345362,-0.286479,-0.2291832000000001,85.10145173999999,-2.84760126,-37.58031522
0.26,26,-0.063,-1.012,-0.06,2.3491278,-0.286479,-0.2291832000000001,85.12437006,-2.84187168,-37.586044799999996
0.27,27,-0.068,-1.019,-0.067,2.0626488000000003,0.8021411999999999,-0.7448454000000001,85.14728838,-2.8361421,-37.58031522
0.28,28,-0.063,-1.018,-0.075,2.1199446,1.8334656000000005,-0.8594370000000001,85.16447712,-2.82468294,-37.56312648
0.29000000000000004,29,-0.054000000000000006,-1.012,-0.078,2.2345362,2.1772404,-0.9167328,85.18739544,-2.81322378,-37.54020816
0.3,30,-0.047,-1.004,-0.079,2.1772404,2.2345362,-0.8594370000000001,85.19885459999998,-2.79603504,-37.51728984
0.31,31,-0.041,-0.998,-0.079,2.1772404,1.8907613999999997,-0.8021411999999999,85.21604334,-2.79030546,-37.5001011
0.32,32,-0.037000000000000005,-0.997,-0.075,2.4064236,1.2032118,-0.572958,85.24469124,-2.78457588,-37.48864194
0.33,33,-0.039,-1.001,-0.081,2.0053530000000004,0.4583664000000001,-0.3437748,85.26187998,-2.7788463,-37.48291236
0.34,34,-0.047,-0.998,-0.086,1.432395,0.057295800000000015,-0.2291832000000001,85.27906872,-2.77311672,-37.48291236
0.35000000000000003,35,-0.053,-1.001,-0.08800000000000001,0.9740286,-0.286479,-0.2291832000000001,85.23323208,-2.7788463,-37.48291236
0.36000000000000004,36,-0.06,-1.009,-0.092,0.1718874,-0.3437748,-0.3437748,85.23323208,-2.7788463,-37.48864194
0.37,37,-0.064,-1.01,-0.099,-0.286479,0.1718874,-0.5156622000000001,85.23323208,-2.77311672,-37.48291236
0.38,38,-0.064,-1.008,-0.099,-0.572958,0.8594370000000001,-0.6875496,85.22177292,-2.76165756,-37.47718278000001
0.39,39,-0.06,-1.009,-0.101,-1.145916,1.4896908000000002,-0.6875496,85.21031375999998,-2.75592798,-37.46572362
0.4,40,-0.057,-1.005,-0.106,-1.8907613999999997,1.9480572,-0.572958,85.15874754000002,-2.7501984,-37.4428053
0.41000000000000003,41,-0.053,-1.001,-0.113,-2.7501984,2.4064236,-0.4010706,85.13009964,-2.74446882,-37.41988698
0.42000000000000004,42,-0.049,-1.003,-0.121,-3.4950437999999995,2.578311,-0.2291832000000001,85.09572216000002,-2.74446882,-37.39696866
0.43,43,-0.048,-1.008,-0.125,-4.6982556,2.6356068,-0.286479,85.04415594,-2.73873924,-37.36832076
0.44,44,-0.048,-1.012,-0.132,-6.130650599999999,2.6356068,-0.1718874,84.98113056000003,-2.73873924,-37.34540244
0.45,45,-0.045,-1.017,-0.135,-7.7922288,2.9793816000000004,0.0,84.8837277,-2.73300966,-37.31675454
0.46,46,-0.04,-1.02,-0.138,-9.568398599999998,3.4950437999999995,0.1718874,84.78059526000001,-2.73300966,-37.28237706
0.47000000000000003,47,-0.038,-1.023,-0.138,-11.8602306,3.9534102,0.3437748,84.66027408,-2.73300966,-37.24227000000001
0.48000000000000004,48,-0.043,-1.031,-0.141,-14.5531332,4.297185,0.5156622000000001,84.51130500000002,-2.73873924,-37.20216294
0.49,49,-0.044,-1.035,-0.146,-17.7044022,4.8128472,0.5156622000000001,84.32795844,-2.74446882,-37.1563263
0.5,50,-0.04,-1.031,-0.154,-20.2827132,5.3285094000000015,0.286479,84.11023440000002,-2.74446882,-37.10476008
