TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ
0.01,1,-0.032,-1.004,0.046,-1.4896908000000002,-1.3178034,0.6302538000000001,90.10337508,-0.36096354,-18.85604778
0.02,2,-0.032,-1.006,0.048,-2.0626488000000003,-1.4896908000000002,0.6302538000000001,90.08045676,-0.36669312,-18.87323652
0.03,3,-0.029,-1.008,0.049,-2.0626488000000003,-1.2032118,0.572958,90.05753844,-0.3724227000000001,-18.88469568
0.04,4,-0.029,-1.009,0.049,-2.2345362,-0.9740286,0.6302538000000001,90.04034970000002,-0.38388186,-18.89615484
0.05,5,-0.029,-1.011,0.05,-2.3491278,-0.8594370000000001,0.6302538000000001,90.04034970000002,-0.41252976,-18.89615484
0.060000000000000005,6,-0.031,-1.013,0.049,-2.4637194,-1.0886202,0.7448454000000001,90.01743138,-0.41825934,-18.907614
0.06999999999999999,7,-0.033,-1.015,0.05,-2.86479,-1.0886202,0.6875496,89.98878348,-0.42398892,-18.91907316
0.08,8,-0.036000000000000004,-1.015,0.045,-3.2658606,-1.145916,0.5156622000000001,89.95440599999998,-0.4297185000000001,-18.93053232
0.09,9,-0.039,-1.013,0.044,-3.666931200000001,-1.2032118,0.4583664000000001,89.91429894,-0.43544808,-18.94772106
0.09999999999999999,10,-0.039,-1.009,0.045,-3.666931200000001,-0.9740286,0.572958,89.8971102,-0.46982556,-18.94199148
0.11,11,-0.037000000000000005,-1.006,0.041,-3.3804522000000006,-0.4010706,0.6875496,89.86273272,-0.47555514,-18.94772106
0.12,12,-0.036000000000000004,-1.004,0.041,-3.3804522000000006,0.0,0.572958,89.82835524000002,-0.48128472,-18.94772106
0.13,13,-0.034,-1.004,0.043,-3.4377480000000005,0.22918320000000006,0.572958,89.78824818,-0.49274388,-18.94772106
0.14,14,-0.031,-1.006,0.046,-3.5523396000000003,0.286479,0.572958,89.75387070000002,-0.4984734599999999,-18.94199148
0.15000000000000002,15,-0.029,-1.009,0.046,-3.724227,0.4583664000000001,0.6302538000000001,89.74241154,-0.5156622000000001,-18.936261899999998
0.16,16,-0.025,-1.011,0.043,-4.1825934,0.6875496,0.6302538000000001,89.6965749,-0.52712136,-18.93053232
0.17,17,-0.024,-1.012,0.039,-4.4117766,0.6875496,0.7448454000000001,89.65073826,-0.53285094,-18.92480274
0.18000000000000002,18,-0.023,-1.012,0.039,-4.4690724,0.3437748,0.7448454000000001,89.60490161999998,-0.53858052,-18.91907316
0.19,19,-0.022,-1.012,0.042,-4.583664,-0.3437748,0.7448454000000001,89.55906498,-0.55003968,-18.92480274
0.2,20,-0.021,-1.013,0.044,-5.042030400000002,-1.8334656000000005,0.8594370000000001,89.5246875,-0.56149884,-18.94772106
0.21000000000000002,21,-0.023,-1.014,0.044,-5.6722842,-3.3231564,0.8021411999999999,89.46739170000002,-0.56722842,-18.97636896
0.22,22,-0.023,-1.013,0.045,-5.9014674000000005,-4.4117766,0.7448454000000001,89.4100959,-0.5786875800000001,-19.0222056
0.23,23,-0.023,-1.012,0.044,-6.0733548,-4.8128472,0.6302538000000001,89.34707052,-0.5844171599999999,-19.07377182
0.24000000000000002,24,-0.03,-1.011,0.045,-6.3598338,-4.8701430000000006,0.4010706,89.28404514,-0.5844171599999999,-19.11960846
0.25,25,-0.031,-1.013,0.045,-6.6463128000000005,-4.1252976000000015,0.057295800000000015,89.23247891999998,-0.59587632,-19.15971552
0.26,26,-0.029,-1.012,0.037000000000000005,-7.161975,-2.5210152000000003,-0.057295800000000015,89.15799438,-0.59587632,-19.18836342
0.27,27,-0.025,-1.011,0.03,-7.7349330000000025,-0.9167328,0.0,89.07778026000004,-0.59587632,-19.19982258
0.28,28,-0.018000000000000002,-1.005,0.028,-7.7922288,0.0,0.286479,88.99756613999998,-0.59587632,-19.19982258
0.29000000000000004,29,-0.011,-1.004,0.034,-7.448453999999999,-0.057295800000000015,0.7448454000000001,88.9230816,-0.6073354799999999,-19.19982258
