TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ
0.01,1,-0.066,-0.981,-0.16,-2.2345362,-0.4010706,-1.2032118,83.938347,-1.95378678,-43.8026391
0.02,2,-0.013,-0.999,-0.128,-0.9740286,0.1718874,-0.2291832000000001,83.92688783999998,-1.95378678,-43.8026391
0.03,3,-0.01,-0.998,-0.132,-1.0886202,0.0,-0.3437748,83.91542868,-1.9480572000000005,-43.8026391
0.04,4,-0.008,-0.997,-0.136,-1.3178034,-0.1718874,-0.572958,83.90396952,-1.94232762,-43.80836868
0.05,5,-0.005,-0.996,-0.14,-1.5469866,-0.5156622000000001,-0.7448454000000001,83.78937792,-1.87930224,-43.8026391
0.060000000000000005,6,-0.005,-0.996,-0.145,-1.9480572,-0.8594370000000001,-0.9167328,83.76645959999998,-1.87357266,-43.80836868
0.06999999999999999,7,-0.006,-0.997,-0.152,-2.4064236,-1.5469866,-1.145916,83.74354128,-1.8621135,-43.82555742
0.08,8,-0.006999999999999999,-0.999,-0.156,-2.86479,-2.1772404,-1.2605076000000002,83.71489338,-1.85065434,-43.85420532
0.09,9,-0.006,-1.003,-0.162,-3.4377480000000005,-2.6929026,-1.2605076000000002,83.6805159,-1.83919518,-43.87712364
0.09999999999999999,10,-0.006,-1.006,-0.16399999999999998,-4.0680017999999984,-3.0366774,-1.145916,83.5945722,-1.81627686,-43.90577154
0.11,11,-0.009000000000000001,-1.007,-0.162,-4.9847345999999995,-3.2085648,-1.2032118,83.54873556,-1.8048176999999999,-43.94014901999999
0.12,12,-0.012,-1.007,-0.161,-5.9014674000000005,-3.0939732,-1.3750992,83.49143975999998,-1.7933585399999998,-43.9745265
0.13,13,-0.016,-1.008,-0.168,-6.3025379999999975,-2.9220857999999996,-1.3178034,83.42841438,-1.78189938,-44.0031744
0.14,14,-0.024,-1.013,-0.173,-6.0733548,-2.4637194,-0.9740286,83.36538900000002,-1.7761698,-44.0318223
0.15000000000000002,15,-0.021,-1.023,-0.14800000000000002,-2.0626488000000003,-1.4896908000000002,-0.9167328,83.29663404,-1.7475218999999995,-44.03755188
0.16,16,-0.022,-1.047,-0.119,-1.6042823999999998,-2.578311,-0.8594370000000001,83.27944529999998,-1.74179232,-44.06619978
0.17,17,-0.019,-1.04,-0.122,-5.042030400000002,-2.4637194,-0.6302538000000001,83.22787908000002,-1.74179232,-44.08911810000001
0.18000000000000002,18,-0.015,-1.028,-0.128,-5.5576926,-1.7188740000000002,-0.4583664000000001,83.17058328,-1.73606274,-44.11203642
0.19,19,-0.017,-1.03,-0.116,-6.589017,-1.2032118,-0.5156622000000001,83.1075579,-1.73033316,-44.12349558
0.2,20,-0.023,-1.029,-0.123,-8.9954406,-0.9167328,-0.4583664000000001,83.00442546000002,-1.7246035799999997,-44.13495474
0.21000000000000002,21,-0.025,-1.022,-0.136,-10.1413566,-0.7448454000000001,-0.2291832000000001,82.90129302,-1.7246035799999997,-44.14068432
0.22,22,-0.022,-1.015,-0.142,-10.599723,-0.5156622000000001,-0.2291832000000001,82.79243100000002,-1.7246035799999997,-44.1464139
0.23,23,-0.02,-1.01,-0.14300000000000002,-11.229976800000001,-0.4010706,-0.3437748,82.67783940000002,-1.7246035799999997,-44.15787306
0.24000000000000002,24,-0.019,-1.012,-0.142,-12.4331886,-0.286479,-0.3437748,82.55178864,-1.7188740000000002,-44.15787306
0.25,25,-0.019,-1.01,-0.149,-13.750992000000002,0.0,-0.2291832000000001,82.39708998,-1.71314442,-44.15787306
0.26,26,-0.012,-1.003,-0.158,-14.381245800000002,0.057295800000000015,0.0,82.25385048,-1.71314442,-44.15787306
0.27,27,-0.006,-0.993,-0.163,-14.152062599999999,-0.286479,0.286479,82.1048814,-1.7188740000000002,-44.16360264
0.28,28,-0.005,-0.984,-0.166,-14.0947668,-0.6875496,0.2291832000000001,81.96164189999998,-1.7246035799999997,-44.175061799999995
0.29000000000000004,29,-0.005,-0.981,-0.165,-14.2093584,-0.7448454000000001,0.1718874,81.81840240000002,-1.7246035799999997,-44.18079138
0.3,30,-0.01,-0.982,-0.165,-14.4385416,-0.7448454000000001,-0.11459160000000004,81.65797416000002,-1.7188740000000002,-44.18652096
0.31,31,-0.015,-0.981,-0.168,-14.5531332,-0.7448454000000001,-0.3437748,81.50900508000002,-1.7188740000000002,-44.19798012
0.32,32,-0.016,-0.98,-0.17,-14.2093584,-0.6875496,-0.572958,81.36576558,-1.71314442,-44.20943928000001
0.33,33,-0.014,-0.977,-0.17600000000000002,-13.8655836,-0.6875496,-0.6875496,81.22825566,-1.71314442,-44.21516886
0.34,34,-0.011,-0.976,-0.184,-13.521808800000002,-0.8021411999999999,-0.7448454000000001,81.09074574,-1.7074148399999998,-44.22662802000001
0.35000000000000003,35,-0.004,-0.976,-0.19,-12.891555,-1.2032118,-0.8021411999999999,80.93604708,-1.6902260999999998,-44.23808718
0.36000000000000004,36,0.005,-0.979,-0.194,-12.0894138,-1.8907613999999997,-0.6302538000000001,80.8157259,-1.6844965200000002,-44.261005499999996
0.37,37,0.013,-0.979,-0.201,-11.5737516,-2.86479,-0.4583664000000001,80.69540472,-1.6844965200000002,-44.28965340000001
0.38,38,0.015,-0.978,-0.209,-11.3445684,-3.9534102,-0.3437748,80.58081312,-1.6902260999999998,-44.32976046
0.39,39,0.016,-0.979,-0.217,-11.4018642,-5.0993262,-0.4583664000000001,80.4719511,-1.6902260999999998,-44.38132668
0.4,40,0.015,-0.981,-0.229,-11.6310474,-5.72958,-0.8594370000000001,80.32871159999998,-1.6787669399999998,-44.43862248000001
0.41000000000000003,41,0.013,-0.981,-0.239,-12.032117999999999,-6.130650599999999,-1.2605076000000002,80.20839042,-1.67303736,-44.50164786000001
0.42000000000000004,42,0.009000000000000001,-0.984,-0.248,-12.261301199999998,-6.3025379999999975,-1.8334656000000005,80.08806924,-1.6673077799999998,-44.57040282
