TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ
0.01,1,0.009000000000000001,-1.01,0.001,0.286479,-0.057295800000000015,0.0,88.4933631,0.4526368200000001,1.71314442
0.02,2,0.015,-1.0090000000000001,0.006,0.6875496,0.0,-0.11459160000000004,88.49909268,0.4526368200000001,1.71314442
0.03,3,0.013999999999999999,-1.0090000000000001,0.006999999999999999,0.6875496,0.0,-0.11459160000000004,88.50482226,0.4526368200000001,1.71314442
0.04,4,0.013000000000000001,-1.008,0.006,0.6302538000000001,-0.057295800000000015,-0.11459160000000004,88.51628142,0.4526368200000001,1.71314442
0.05,5,0.011000000000000001,-1.008,0.006999999999999999,0.572958,-0.057295800000000015,-0.1718874,88.56211806,0.4870143000000001,1.6959556799999995
0.060000000000000005,6,0.011000000000000001,-1.0090000000000001,0.008,0.572958,0.0,-0.1718874,88.57357721999998,0.49274388,1.6959556799999995
0.06999999999999999,7,0.011000000000000001,-1.008,0.006,0.4583664000000001,0.2291832000000001,-0.2291832000000001,88.57357721999998,0.49274388,1.6959556799999995
0.08,8,0.011000000000000001,-1.01,0.006,0.4583664000000001,0.2291832000000001,-0.2291832000000001,88.57930680000004,0.4984734599999999,1.70168526
0.09,9,0.012,-1.01,0.005,0.5156622000000001,0.057295800000000015,0.0,88.58503637999998,0.4984734599999999,1.70168526
0.09999999999999999,10,0.015,-1.008,0.003,0.5156622000000001,0.0,0.0,88.61368428,0.55576926,1.6844965200000002
0.11,11,0.017,-1.011,0.003,0.7448454000000001,-0.2291832000000001,0.057295800000000015,88.62514344,0.55003968,1.6844965200000002
0.12,12,0.017,-1.011,0.005,0.6875496,-0.4583664000000001,0.0,88.63087302,0.55003968,1.6787669399999998
0.13,13,0.015,-1.01,0.004,0.572958,-0.4583664000000001,0.0,88.63660259999996,0.55003968,1.67303736
0.14,14,0.013000000000000001,-1.0070000000000001,0.006,0.5156622000000001,-0.4583664000000001,0.057295800000000015,88.64233218000004,0.55003968,1.6673077799999998
0.15000000000000002,15,0.012,-1.0070000000000001,0.004,0.5156622000000001,-0.2291832000000001,-0.057295800000000015,88.6652505,0.5729580000000001,1.6558486199999998
0.16,16,0.013999999999999999,-1.008,0.002,0.5156622000000001,0.0,-0.1718874,88.67098008,0.5786875800000001,1.6558486199999998
0.17,17,0.015,-1.008,0.003,0.286479,0.11459160000000004,-0.3437748,88.67098008,0.5786875800000001,1.6558486199999998
0.18000000000000002,18,0.017,-1.0090000000000001,0.003,0.286479,0.11459160000000004,-0.3437748,88.67670966,0.5844171599999999,1.6615782
0.19,19,0.017,-1.0090000000000001,0.003,0.2291832000000001,0.0,-0.40107059999999994,88.67670966,0.59014674,1.6615782
0.2,20,0.016,-1.0070000000000001,0.001,0.057295800000000015,0.0,-0.40107059999999994,88.68816882,0.64171296,1.65011904
0.21000000000000002,21,0.013999999999999999,-1.008,0.0,0.2291832000000001,-0.2291832000000001,-0.3437748,88.68816882,0.64171296,1.64438946
0.22,22,0.015,-1.008,0.0,0.4583664000000001,-0.11459160000000004,-0.1718874,88.69389840000002,0.64744254,1.64438946
0.23,23,0.015,-1.006,0.003,0.40107059999999994,0.0,-0.057295800000000015,88.69962798,0.64744254,1.64438946
0.24000000000000002,24,0.013000000000000001,-1.005,0.001,0.286479,0.0,-0.1718874,88.70535756,0.64744254,1.64438946
0.25,25,0.009000000000000001,-1.0070000000000001,0.004,0.11459160000000004,0.1718874,-0.3437748,88.7225463,0.6589017,1.6386598799999998
0.26,26,0.008,-1.01,0.006999999999999999,0.0,0.6875496,-0.40107059999999994,88.7225463,0.66463128,1.65011904
0.27,27,0.013000000000000001,-1.013,0.006,-0.3437748,0.9740286,-0.11459160000000004,88.71681672,0.6703608600000001,1.6558486199999998
0.28,28,0.018000000000000002,-1.014,0.008,-0.5156622000000001,0.8021411999999999,0.057295800000000015,88.71108714,0.66463128,1.6673077799999998
0.29000000000000004,29,0.019,-1.012,0.009000000000000001,-0.572958,0.6875496,0.286479,88.70535756,0.66463128,1.67303736
0.3,30,0.017,-1.01,0.008,-0.40107059999999994,0.4583664000000001,0.3437748,88.73400546,0.6875496,1.6673077799999998
0.31,31,0.016,-1.01,0.005,-0.3437748,0.2291832000000001,0.286479,88.73400546,0.6875496,1.6673077799999998
0.32,32,0.013999999999999999,-1.0090000000000001,0.006999999999999999,-0.4583664000000001,0.3437748,0.2291832000000001,88.72827588,0.68182002,1.67303736
0.33,33,0.013000000000000001,-1.01,0.006999999999999999,-0.572958,0.6875496,0.1718874,88.7225463,0.68182002,1.6787669399999998
0.34,34,0.013000000000000001,-1.0070000000000001,0.008,-0.7448454000000001,0.9167328000000001,0.057295800000000015,88.71108714,0.68182002,1.6902260999999998
0.35000000000000003,35,0.013999999999999999,-1.004,0.008,-0.572958,1.145916,0.11459160000000004,88.71681672,0.6875496,1.6959556799999995
0.36000000000000004,36,0.016,-1.005,0.008,-0.5156622000000001,1.2605076000000002,0.1718874,88.71108714,0.6875496,1.7074148399999998
0.37,37,0.017,-1.002,0.006,-0.40107059999999994,1.0313244000000001,0.2291832000000001,88.71108714,0.6875496,1.7188740000000002
0.38,38,0.017,-1.002,0.006999999999999999,-0.40107059999999994,0.8594370000000001,0.2291832000000001,88.70535756,0.68182002,1.7246035799999997
0.39,39,0.017,-1.005,0.004,-0.40107059999999994,0.8021411999999999,0.3437748,88.69962798,0.68182002,1.73606274
0.4,40,0.017,-1.005,0.003,-0.3437748,0.7448454000000001,0.3437748,88.70535756,0.69327918,1.73606274
0.41000000000000003,41,0.017,-1.006,0.003,-0.3437748,0.6302538000000001,0.4583664000000001,88.69962798,0.6875496,1.74179232
0.42000000000000004,42,0.016,-1.0070000000000001,0.002,-0.40107059999999994,0.7448454000000001,0.4583664000000001,88.69962798,0.6875496,1.75325148
0.43,43,0.013999999999999999,-1.0090000000000001,0.003,-0.4583664000000001,0.8021411999999999,0.40107059999999994,88.69389840000002,0.68182002,1.75898106
0.44,44,0.013999999999999999,-1.011,0.003,-0.6875496,1.0313244000000001,0.2291832000000001,88.68816882,0.67609044,1.77044022
0.45,45,0.015,-1.011,0.003,-0.8021411999999999,1.2605076000000002,0.2291832000000001,88.68243924,0.6875496,1.78189938
0.46,46,0.017,-1.01,0.001,-0.6302538000000001,1.0886202,0.2291832000000001,88.67670966,0.6875496,1.7933585399999998
0.47000000000000003,47,0.016,-1.011,0.003,-0.6302538000000001,0.572958,0.286479,88.67098008,0.68182002,1.79908812
0.48000000000000004,48,0.016,-1.012,0.002,-0.6875496,0.40107059999999994,0.2291832000000001,88.6652505,0.68182002,1.79908812
0.49,49,0.012,-1.012,0.003,-0.8594370000000001,0.40107059999999994,0.1718874,88.65379134000001,0.67609044,1.8048177
0.5,50,0.011000000000000001,-1.012,0.005,-0.8021411999999999,0.4583664000000001,0.2291832000000001,88.6652505,0.6875496,1.8048177
0.51,51,0.012,-1.012,0.005,-0.8594370000000001,0.7448454000000001,0.2291832000000001,88.65379134000001,0.68182002,1.81054728
0.52,52,0.011000000000000001,-1.011,0.006999999999999999,-1.145916,0.7448454000000001,0.3437748,88.64233218000004,0.68182002,1.82200644
0.53,53,0.012,-1.011,0.006,-1.2605076000000002,0.8021411999999999,0.3437748,88.63087302,0.67609044,1.82773602
