0.01,1,0.0409999999999999,-1.0,0.077,1.0886202,-4.2398892,0.1145916,93.86197956,2.96219286,-18.20860524,0
0.02,2,0.03,-1.0,0.083,3.151269,-7.7922288,-0.3437748,93.89062746,2.9736520200000003,-18.28308978,0
0.03,3,0.03,-1.002,0.094,3.3231564,-7.734933000000002,-1.0313244,93.92500494,2.99084076,-18.35757432,0
0.04,4,0.0279999999999999,-1.004,0.105,3.7815228,-7.2765666,-1.3750992,93.95938242,3.0137590800000003,-18.42632928,0
0.05,5,0.027,-1.008,0.107,3.6096354,-6.5317212,-1.432395,93.99948948,3.02521824,-18.48935466,0
0.06,6,0.027,-1.011,0.104,2.86479,-6.1879464,-1.3178034,94.02813738,3.04813656,-18.54665046,0
0.0699999999999999,7,0.03,-1.012,0.108,2.0053530000000004,-6.417129599999999,-1.4896908000000002,94.04532612,3.0653253000000005,-18.60967584,0
0.08,8,0.033,-1.014,0.122,0.9740286,-7.1046792000000005,-1.9480572,94.0510557,3.0939732,-18.6784308,0
0.09,9,0.035,-1.024,0.128,-1.3178034,-6.6463128000000005,-3.0939732,94.03386695999998,3.12835068,-18.74145618,0
0.0999999999999999,10,0.04,-1.036,0.128,-5.2712136,-4.297185,-4.6409598,93.98803032,3.1799169000000003,-18.78156324,0
0.11,11,0.044,-1.045,0.124,-8.479778399999999,-1.9480572,-6.5317212,93.90208662,3.24294228,-18.7930224,0
0.12,12,0.047,-1.052,0.121,-11.45916,0.3437748,-8.59437,93.78749502,3.32888598,-18.78729282,0
0.13,13,0.05,-1.055,0.114,-14.266654199999998,2.5210152000000003,-10.1413566,93.63852594,3.42628884,-18.75864492,0
0.14,14,0.055,-1.054,0.096,-17.4179232,5.1566220000000005,-11.5164558,93.46663854,3.5351508600000003,-18.70134912,0
0.15,15,0.063,-1.045,0.076,-20.9702628,7.734933000000002,-12.0894138,93.25464408,3.644012880000001,-18.621135,0
0.16,16,0.072,-1.031,0.054,-24.2361234,9.9694692,-11.8602306,93.01400172,3.752874900000001,-18.518002560000006,0
0.17,17,0.0819999999999999,-1.021,0.027,-27.1582092,12.261301199999998,-10.9434978,92.74471146,3.85027776,-18.3919518,0
0.18,18,0.09,-1.009,-0.005,-30.080295,15.3552744,-9.6829902,92.4467733,3.93622146,-18.23725314,0
0.19,19,0.096,-0.991,-0.052,-31.5699858,18.3919518,-8.250595200000001,92.13737598,3.99924684,-18.05963616,0
0.2,20,0.087,-0.985,-0.069,-29.9084076,19.3659804,-6.130650599999999,91.83370824,4.05081306,-17.870560020000006,0
0.21,21,0.081,-0.984,-0.066,-26.814434400000003,17.761698000000006,-4.3544808,91.57014756,4.08519054,-17.69294304,0
0.22,22,0.075,-0.994,-0.049,-22.7464326,15.9855282,-3.3231564,91.34669394,4.10810886,-17.538244380000002,0
0.23,23,0.077,-1.013,-0.03,-18.907614,15.0687954,-3.2085648,91.16334738,4.131027179999999,-17.3892753,0
0.24,24,0.092,-1.031,-0.018,-16.501190400000002,15.3552744,-4.010706000000001,91.00864872,4.15967508,-17.24030622,0
0.25,25,0.103,-1.038,-0.008,-14.5531332,16.959556799999998,-5.042030400000002,90.86540922,4.20551172,-17.0741484,0
0.26,26,0.115,-1.031,0.003,-12.7196676,18.907614,-5.72958,90.74508804,4.25707794,-16.88507226,0
0.27,27,0.124,-1.001,0.015,-11.2299768,19.4232762,-5.3858052,90.6419556,4.30291458,-16.69026654,0
0.28,28,0.127,-0.969,0.035,-9.2819196,18.3919518,-4.5263682,90.56174148,4.33729206,-16.51264956,0
0.29,29,0.128,-0.947,0.064,-7.333862400000001,15.3552744,-3.6096354,90.49298652,4.36593996,-16.3579509,0
0.3,30,0.128,-0.937,0.1,-5.844171599999999,11.172681,-2.8074942000000003,90.46433862,4.4117766000000005,-16.254818460000006,0
0.31,31,0.13,-0.944,0.132,-5.042030400000002,7.2765666,-2.578311,90.4127724,4.43469492,-16.1860635,0
0.32,32,0.128,-0.96,0.148,-4.6982556,4.2398892,-3.0366774,90.37266534,4.46334282,-16.140226860000002,0
0.33,33,0.119,-0.987,0.152,-4.8128472,2.4064236,-4.0680017999999984,90.32109912,4.50344988,-16.117308540000003,0
0.34,34,0.105,-1.012,0.145,-5.3858052,1.7188740000000002,-4.8701430000000006,90.2695329,4.549286520000001,-16.1001198,0
0.35,35,0.093,-1.025,0.146,-6.0733548,1.5469866,-5.3858052,90.240885,4.612311900000001,-16.088660639999997,0
0.36,36,0.091,-1.023,0.145,-7.734933000000002,1.432395,-5.5003968,90.16640046,4.66387812,-16.07720148,0
0.37,37,0.0969999999999999,-1.008,0.136,-9.9694692,1.3750992,-5.1566220000000005,90.06326802,4.71544434,-16.060012739999998,0
0.38,38,0.096,-0.992,0.126,-10.3705398,0.8594370000000001,-4.6982556,89.96013558000001,4.76128098,-16.05428316,0
0.39,39,0.098,-0.984,0.1169999999999999,-10.0840608,0.7448454000000001,-4.6409598,89.85700313999996,4.80711762,-16.04855358,0
0.4,40,0.092,-0.979,0.1119999999999999,-9.2819196,0.572958,-4.6409598,89.79397776,4.858683839999999,-16.042824,0
0.41,41,0.099,-0.974,0.113,-8.7089616,0.2291832000000001,-4.5263682,89.70230448,4.90452048,-16.042824,0
0.42,42,0.1,-0.969,0.12,-8.136003599999999,0.0572958,-4.1252976000000015,89.62209035999999,4.94462754,-16.042824,0
0.43,43,0.096,-0.967,0.121,-7.5630456000000015,-0.2291832000000001,-3.8388186,89.54187624,4.9847346,-16.04855358,0
0.44,44,0.093,-0.969,0.1169999999999999,-7.8495246,0.3437748,-3.5523396000000003,89.46166212,5.01911208,-16.042824,0
0.45,45,0.091,-0.974,0.109,-8.5370742,1.432395,-3.2658606,89.4100959,5.05348956,-16.031364840000002,0
0.46,46,0.088,-0.98,0.102,-8.8235532,1.9480572,-3.0939732,89.31842262,5.08786704,-16.0141761,0
0.47,47,0.088,-0.982,0.098,-9.0527364,2.1199446,-2.6929026,89.23247891999998,5.11078536,-15.991257780000002,0
0.48,48,0.093,-0.977,0.095,-9.0527364,1.8907614,-2.0053530000000004,89.14080564,5.127974099999999,-15.974069039999998,0
0.49,49,0.102,-0.967,0.092,-8.5370742,1.4896908000000002,-1.3178034,89.05486194,5.14516284,-15.96260988,0
0.5,50,0.109,-0.956,0.094,-7.9641161999999985,1.0886202,-0.572958,89.01475488,5.16808116,-15.956880300000002,0
0.51,51,0.109,-0.948,0.089,-7.2765666,0.0572958,0.2291832000000001,88.94027034,5.16235158,-15.956880300000002,0
0.52,52,0.105,-0.949,0.095,-6.5317212,-1.2032118,1.0313244,88.87151537999998,5.1566220000000005,-15.96833946,0
0.53,53,0.104,-0.954,0.108,-6.2452422,-2.4064236,1.7188740000000002,88.80848999999998,5.13370368,-15.99698736,0
0.54,54,0.106,-0.964,0.118,-6.4744254,-3.8388186,2.0053530000000004,88.73973504,5.11651494,-16.031364840000002,0
0.55,55,0.107,-0.972,0.11,-7.5057497999999985,-5.443101,2.2345362,88.68816882,5.10505578,-16.088660639999997,0
0.56,56,0.1009999999999999,-0.977,0.098,-8.59437,-6.3598338,2.3491278,88.59649553999998,5.07640788,-16.1574156,0
0.5700000000000001,57,0.089,-0.976,0.094,-8.59437,-6.130650599999999,2.8074942000000003,88.50482226,5.04775998,-16.214711400000002,0
0.5800000000000001,58,0.071,-0.976,0.096,-6.990087599999999,-5.72958,3.6096354,88.43033772,5.0133825000000005,-16.272007199999994,0
0.59,59,0.057,-0.977,0.102,-5.6149884000000005,-6.875496000000001,4.6409598,88.36731234,4.96754586,-16.34076216,0
0.6,60,0.068,-0.97,0.111,-5.6149884000000005,-9.0527364,5.6149884000000005,88.32720528,4.91025006,-16.426705860000002,0
0.61,61,0.093,-0.968,0.121,-6.1879464,-11.5164558,6.2452422,88.25845032,4.84722468,-16.541297460000006,0
0.62,62,0.108,-0.971,0.103,-7.161975,-13.407217200000002,6.589017,88.17823620000001,4.77846972,-16.6730778,0
0.63,63,0.106,-0.971,0.086,-7.0473834,-14.0947668,6.760904399999999,88.0922925,4.70971476,-16.8163173,0
0.64,64,0.106,-0.974,0.085,-6.130650599999999,-14.1520626,6.9327918,88.02353753999998,4.6409598,-16.95382722,0
0.65,65,0.1119999999999999,-0.976,0.091,-5.0993262,-14.381245800000002,6.875496000000001,87.98343048000002,4.5836640000000015,-17.09706672,0
0.66,66,0.111,-0.981,0.102,-4.6409598,-15.527161800000002,6.703608600000001,87.92613467999998,4.51490904,-17.251765380000002,0
0.67,67,0.105,-0.983,0.109,-4.6982556,-16.329303,6.3025379999999975,87.86883888,4.45188366,-17.412193620000004,0
0.68,68,0.11,-0.984,0.113,-4.1252976000000015,-16.8449652,5.9014674000000005,87.81154308,4.38885828,-17.57835144,0
0.6900000000000001,69,0.1159999999999999,-0.988,0.103,-3.151269,-16.4438946,5.5576926,87.77143602000002,4.3315624800000005,-17.73877968,0
0.7000000000000001,70,0.12,-0.998,0.094,-1.6615782,-16.2147114,5.2139178,87.77143602000002,4.29145542,-17.899207920000006,0
0.7100000000000001,71,0.122,-1.011,0.092,0.0572958,-15.126091199999998,4.5263682,87.75997686000002,4.24561878,-18.048177,0
0.72,72,0.138,-1.031,0.107,2.4064236,-12.891555,3.9534102,87.77716559999998,4.20551172,-18.17422776,0
0.73,73,0.148,-1.082,0.084,1.9480572,-12.5477802,3.6096354,87.78862475999998,4.16540466,-18.30027852,0
0.74,74,0.121,-1.165,0.011,-0.572958,-15.183387000000002,2.578311,87.77716559999998,4.14248634,-18.449247600000003,0
0.75,75,0.071,-1.222,-0.001,1.9480572,-16.272007199999994,0.3437748,87.78862475999998,4.131027179999999,-18.60967584,0
0.76,76,0.045,-1.229,0.059,15.126091199999998,-12.9488508,-1.3178034,87.93759384,4.14821592,-18.7357266,0
0.77,77,0.076,-1.261,0.07,20.5118964,-7.6776372,-1.7188740000000002,88.13812913999998,4.16540466,-18.81021114,0
0.78,78,0.159,-1.233,0.069,19.5378678,-4.4690724,-0.1718874,88.33293486,4.16540466,-18.85604778,0
0.79,79,0.238,-1.151,0.0279999999999999,23.3193906,-8.078707799999998,3.380452200000001,88.56784764,4.13675676,-18.93053232,0
0.8,80,0.275,-1.122,0.017,30.080295,-18.162768600000003,7.1046792000000005,88.8657858,4.08519054,-19.11387888,0
0.81,81,0.271,-1.147,0.065,29.8511118,-26.929026,9.5111028,89.1522648,3.99351726,-19.377439560000006,0
0.8200000000000001,82,0.248,-1.172,0.076,27.7311672,-26.7571386,9.6829902,89.42155505999996,3.90184398,-19.63527066,0
0.8300000000000001,83,0.211,-1.1740000000000002,0.027,25.55392680000001,-25.1528562,9.3392154,89.66792699999998,3.81590028,-19.8816426,0
0.8400000000000001,84,0.148,-1.154,-0.01,21.8869956,-26.814434400000003,8.7089616,89.87419188,3.74141574,-20.14520328,0
0.85,85,0.07,-1.123,-0.048,17.7044022,-30.3094782,8.7089616,90.03462012,3.66120162,-20.44314144,0
0.86,86,-0.0139999999999999,-1.071,-0.078,12.6623718,-32.8877892,8.193299399999999,90.14921172,3.58671708,-20.7697275,0
0.87,87,-0.084,-1.015,-0.133,7.448453999999999,-34.66395900000001,6.875496000000001,90.20650752,3.52942128,-21.1135023,0
0.88,88,-0.118,-0.957,-0.168,1.4896908000000002,-33.8618178,4.583664,90.20650752,3.4950437999999995,-21.44581794,0
0.89,89,-0.088,-0.913,-0.159,-3.4377480000000005,-29.67922440000001,1.0886202,90.1549413,3.4950437999999995,-21.7437561,0
0.9,90,-0.0139999999999999,-0.902,-0.155,-8.136003599999999,-23.5485738,-2.9220858,90.04034970000002,3.5236917,-21.9729393,0
0.91,91,0.057,-0.921,-0.149,-11.172681,-18.162768600000003,-6.2452422,89.91429894,3.59244666,-22.15628586,0
0.92,92,0.073,-0.956,-0.119,-11.5164558,-15.6417534,-7.2192707999999985,89.79397776,3.666931200000001,-22.31098452,0
0.93,93,0.0559999999999999,-1.002,-0.109,-10.0840608,-14.4385416,-4.0680017999999984,89.67938615999998,3.71276784,-22.4599536,0
0.94,94,0.051,-1.038,-0.099,-7.5057497999999985,-11.1153852,0.7448454000000001,89.59917204,3.70703826,-22.56881562,0
0.95,95,0.049,-1.0590000000000002,-0.08,-3.4950437999999995,-6.9327918,5.1566220000000005,89.53041707999998,3.64974246,-22.63757058,0
0.96,96,0.033,-1.067,-0.063,0.3437748,-3.4377480000000005,8.193299399999999,89.53614666000001,3.56952834,-22.67194806,0
0.97,97,0.005,-1.056,-0.036,3.6669312000000014,-0.4010705999999999,10.7143146,89.57052414,3.46066632,-22.67194806,0
0.98,98,-0.033,-1.028,0.003,5.958763200000001,1.8334656000000005,13.407217200000002,89.63354952,3.32888598,-22.654759320000004,0
0.99,99,-0.0579999999999999,-1.0,0.033,6.4744254,3.7815228,15.3552744,89.70230448,3.1741873200000006,-22.61465226,0
1.0,100,-0.061,-0.973,0.044,3.7815228,5.2712136,15.756345,89.74814112,2.99084076,-22.55162688,0
1.01,101,-0.037,-0.957,0.039,0.3437748,5.3858052,14.5531332,89.75387070000002,2.84187168,-22.50006066,0
1.02,102,-0.013,-0.952,0.036,-2.8074942000000003,5.5576926,12.834259199999998,89.72522280000004,2.71582092,-22.44276486,0
1.03,103,0.0069999999999999,-0.949,0.037,-5.5576926,6.130650599999999,10.9434978,89.67365658,2.6012293200000003,-22.37973948,0
1.04,104,0.024,-0.946,0.045,-7.5057497999999985,7.1046792000000005,9.6256944,89.59917204,2.50382646,-22.31098452,0
1.05,105,0.0279999999999999,-0.937,0.054,-8.9381448,9.1100322,9.0527364,89.51895792,2.41215318,-22.219311240000003,0
1.06,106,0.016,-0.922,0.06,-10.4851314,11.5164558,9.740286,89.41582548,2.3147503200000004,-22.11044922,0
