TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ
0.01,1,0.114,-0.977,0.028,-1.6042823999999998,-6.3598338,-2.8074942000000003,90.79092468,1.76471064,-44.27819424
0.02,2,0.115,-0.978,0.029,-1.432395,-6.1879464,-2.6929026,90.77946552,1.7933585399999998,-44.33549004
0.03,3,0.111,-0.984,0.032,-1.0313244,-6.0733548,-2.4637194,90.76800636,1.82200644,-44.39851542
0.04,4,0.106,-0.993,0.036000000000000004,-0.22918320000000006,-5.9014674000000005,-2.0626488000000003,90.76227678,1.84492476,-44.45581122
0.05,5,0.104,-0.998,0.042,0.22918320000000006,-5.5003968,-1.6042823999999998,90.76800636,1.92513888,-44.51310702
0.060000000000000005,6,0.099,-0.998,0.044,0.4010706,-5.0993262,-1.3178034,90.77373594,1.93659804,-44.56467324
0.06999999999999999,7,0.095,-0.997,0.045,0.6302538000000001,-4.297185,-1.0313244,90.77946552,1.9480572000000005,-44.6047803
0.08,8,0.092,-0.995,0.047,1.2032118,-3.666931200000001,-0.572958,90.79092468,1.9595163600000003,-44.63915778
0.09,9,0.08900000000000001,-0.998,0.044,1.4896908000000002,-2.5210152000000003,-0.1718874,90.80811342,1.9595163600000003,-44.66780568
0.09999999999999999,10,0.08800000000000001,-1.002,0.042,1.3750992,-1.2032118,0.11459160000000003,90.83103174,2.09702628,-44.68499442
0.11,11,0.08900000000000001,-1.009,0.041,1.3178034,-0.22918320000000006,0.3437748,90.84249090000002,2.09702628,-44.68499442
0.12,12,0.093,-1.015,0.039,1.3178034,0.8594370000000001,0.572958,90.85967964,2.0912967,-44.67926484
0.13,13,0.101,-1.016,0.035,1.0313244,1.7761698,0.8021411999999999,90.8711388,2.07983754,-44.65634652
0.14,14,0.107,-1.018,0.035,0.8021411999999999,2.1199446,1.0886202,90.87686838,2.06837838,-44.63915778
0.15000000000000002,15,0.114,-1.019,0.032,0.3437748,2.4064236,1.3750992,90.8711388,2.17151082,-44.62196904
0.16,16,0.12,-1.017,0.027000000000000003,0.11459160000000003,2.3491278,1.6615782,90.87686838,2.15432208,-44.59905072
0.17,17,0.123,-1.016,0.022,-0.3437748,2.3491278,1.7761698,90.8711388,2.13713334,-44.5761324
0.18000000000000002,18,0.123,-1.014,0.023,-0.7448454000000001,2.0053530000000004,1.6042823999999998,90.86540922,2.1199446,-44.55321408
0.19,19,0.122,-1.012,0.023,-0.9167328,1.7188740000000002,1.4896908000000002,90.85395006,2.10275586,-44.53602534
0.2,20,0.119,-1.007,0.024,-0.9740286,1.4896908000000002,1.3750992,90.82530216,2.21734746,-44.53029576
0.21000000000000002,21,0.116,-1.002,0.026,-0.9167328,1.0886202,1.3750992,90.81957258,2.20015872,-44.51883660000001
0.22,22,0.113,-0.998,0.03,-0.6875496,0.5156622000000001,1.5469866,90.80811342,2.18296998,-44.51310702
0.23,23,0.111,-0.996,0.036000000000000004,-0.4010706,0.057295800000000015,1.7761698,90.80811342,2.1657812400000003,-44.51310702
