TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ
0.01,1,-0.02,-1.001,0.105,-0.6302538000000001,-0.7448454000000001,-0.1718874,92.71606355999998,-0.55576926,-36.44585838
0.02,2,-0.02,-0.998,0.115,-0.6875496,-0.7448454000000001,-0.1718874,92.71033398,-0.55003968,-36.45158796
0.03,3,-0.018000000000000002,-0.997,0.115,-0.572958,-0.9167328000000001,-0.057295800000000015,92.70460440000001,-0.55003968,-36.46304712
0.04,4,-0.016,-0.9990000000000001,0.114,-0.40107059999999994,-0.9740286,-0.057295800000000015,92.69887482,-0.55003968,-36.46877670000001
0.05,5,-0.015,-0.9990000000000001,0.113,-0.286479,-0.9740286,-0.057295800000000015,92.88795096,-0.55576926,-36.48596544
0.060000000000000005,6,-0.015,-0.9990000000000001,0.111,-0.1718874,-0.9740286,-0.057295800000000015,92.88795096,-0.55003968,-36.49169502
0.06999999999999999,7,-0.015,-1.0,0.11199999999999999,0.0,-0.8594370000000001,0.057295800000000015,92.88795096,-0.55003968,-36.50315418
0.08,8,-0.016,-1.0,0.11,0.1718874,-0.6875496,0.1718874,92.88795096,-0.55576926,-36.50888376
0.09,9,-0.015,-1.0,0.10800000000000001,0.3437748,-0.7448454000000001,0.2291832000000001,92.89368054,-0.55576926,-36.52034292
0.09999999999999999,10,-0.016,-1.0,0.109,0.4583664000000001,-0.7448454000000001,0.286479,93.01400172,-0.55576926,-36.5260725
0.11,11,-0.015,-1.0,0.11,0.572958,-0.8594370000000001,0.1718874,93.01973129999999,-0.56149884,-36.53753166
0.12,12,-0.016,-1.002,0.111,0.8021411999999999,-1.0313244000000001,0.11459160000000004,93.02546088,-0.56149884,-36.54899082
0.13,13,-0.013999999999999999,-1.001,0.113,0.9167328000000001,-1.0886202,0.1718874,93.03692004,-0.56149884,-36.56044998
0.14,14,-0.013000000000000001,-1.001,0.114,1.145916,-1.145916,0.11459160000000004,93.0483792,-0.56149884,-36.57190914
0.15000000000000002,15,-0.013999999999999999,-0.9990000000000001,0.114,1.2605076000000002,-1.0886202,0.057295800000000015,93.14005248,-0.56149884,-36.5833683
0.16,16,-0.015,-0.9990000000000001,0.114,1.4896908000000002,-1.0886202,0.1718874,93.15724122,-0.56149884,-36.59482746
0.17,17,-0.013999999999999999,-0.9990000000000001,0.115,1.6615782,-1.0886202,0.1718874,93.17442996,-0.56149884,-36.60628662000001
