TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ
0.01,1,-0.009000000000000001,-0.991,0.194,1.0313244,-1.3178034,1.3750992,99.91814562,0.46409598,-40.43937564
0.02,2,-0.008,-0.991,0.196,1.2605076000000002,-1.6615782,1.145916,99.92960478,0.4526368200000001,-40.45656438
0.03,3,-0.004,-0.988,0.197,1.432395,-2.2345362,1.0313244,99.94679352,0.44690724,-40.47948270000001
0.04,4,0.0,-0.988,0.198,1.3750992,-2.6356068,1.145916,99.95825268000002,0.44117766,-40.5081306
0.05,5,0.002,-0.986,0.198,1.145916,-2.6929026,1.432395,99.97544142,0.43544808,-40.5367785
0.060000000000000005,6,0.003,-0.986,0.199,1.0313244,-2.6929026,1.7188740000000002,99.98690058,0.42398892,-40.5654264
0.06999999999999999,7,0.0,-0.987,0.198,1.2032118,-2.578311,2.0053530000000004,99.99835974,0.40680018,-40.5940743
0.08,8,-0.004,-0.991,0.196,1.2605076000000002,-2.578311,2.1199446,100.01554848,0.39534102,-40.6227222
0.09,9,-0.006999999999999999,-0.993,0.194,1.3178034,-2.6929026,2.1199446,100.02700764,0.37815228,-40.65709968
0.09999999999999999,10,-0.008,-0.994,0.192,1.2032118,-2.9793816000000004,1.9480572,100.03273722,0.35523396,-40.68574758
0.11,11,-0.006,-0.995,0.189,1.2605076000000002,-3.6669312000000014,1.7761698,100.04992596,0.3437748,-40.72585464
0.12,12,-0.003,-0.997,0.18600000000000005,1.3750992,-4.010706000000001,1.7188740000000002,100.06138511999998,0.33804522,-40.76596170000001
0.13,13,-0.002,-0.999,0.18,1.0886202,-4.2398892,1.6042823999999998,100.07284428,0.32658606,-40.81179834
0.14,14,-0.002,-1.001,0.17800000000000002,0.572958,-4.2398892,1.7188740000000002,100.07857386,0.32085648,-40.8519054
0.15000000000000002,15,-0.006,-1.001,0.16899999999999998,-0.1718874,-4.010706000000001,1.8907613999999997,100.04992596,0.30366774,-40.88628288
0.16,16,-0.01,-0.998,0.16399999999999998,-0.8594370000000001,-3.6669312000000014,1.8907613999999997,100.04419638,0.29220857999999994,-40.92638994
0.17,17,-0.013,-0.996,0.163,-1.432395,-3.2658606,1.7188740000000002,100.02700764,0.28074942,-40.96076742
0.18000000000000002,18,-0.012,-0.994,0.165,-1.5469866,-3.5523396000000003,1.3750992,100.0098189,0.27501984,-41.00087448
0.19,19,-0.008,-0.999,0.16899999999999998,-2.0626488000000003,-3.4950437999999995,1.0886202,99.99263016,0.26929026,-41.03525196
0.2,20,-0.004,-1.007,0.16699999999999998,-2.86479,-2.9793816000000004,0.8021411999999999,99.93533436,0.26929026,-41.05817028
0.21000000000000002,21,0.0,-1.016,0.163,-3.8961144,-2.9793816000000004,0.6875496,99.89522729999999,0.26929026,-41.09254776
0.22,22,0.0,-1.022,0.156,-4.9847345999999995,-3.8961144,0.7448454000000001,99.84366108,0.26356068,-41.13265482
0.23,23,0.0,-1.029,0.147,-6.016058999999999,-5.1566220000000005,0.7448454000000001,99.78636528,0.26929026,-41.18422104
0.24000000000000002,24,-0.001,-1.033,0.139,-7.333862400000001,-5.844171599999999,0.8594370000000001,99.71188074,0.26929026,-41.24151684
0.25,25,-0.002,-1.041,0.135,-9.224623800000002,-6.130650599999999,0.6875496,99.59728914,0.27501984,-41.29881264
0.26,26,-0.001,-1.05,0.128,-11.1153852,-6.589017,0.4583664000000001,99.48842712,0.28074942,-41.3675676
0.27,27,-0.005,-1.0590000000000002,0.123,-13.521808800000002,-7.161975,0.2291832000000001,99.3509172,0.29220857999999994,-41.44205214
0.28,28,-0.009000000000000001,-1.065,0.118,-15.985528200000001,-7.906820400000001,0.2291832000000001,99.18475938,0.30366774,-41.51653668
0.29000000000000004,29,-0.011,-1.071,0.11,-18.907614000000002,-8.880849000000003,0.4010706,98.99568324,0.31512690000000004,-41.60820996
0.3,30,-0.011,-1.075,0.102,-22.0015872,-9.8548776,0.4010706,98.76077046,0.32658606,-41.70561282
0.31,31,-0.01,-1.079,0.093,-25.78311,-10.599723,0.0,98.49720978,0.3437748,-41.81447484
0.32,32,-0.011,-1.081,0.086,-29.9657034,-11.3445684,-0.6875496,98.19354204,0.36669312,-41.92333686
0.33,33,-0.01,-1.081,0.076,-34.4347758,-11.8602306,-1.7188740000000002,97.84403766,0.4010706000000001,-42.04365804
0.34,34,-0.011,-1.081,0.065,-39.591397799999996,-12.261301199999998,-3.380452200000001,97.44296706000002,0.4526368200000001,-42.16397922
0.35000000000000003,35,-0.01,-1.078,0.053,-46.5814854,-12.1467096,-5.3285094000000015,96.96741192,0.5156622000000001,-42.27857082
0.36000000000000004,36,-0.02,-1.073,0.043,-53.0559108,-11.172681,-7.161975,96.4288314,0.6016058999999999,-42.38743284
0.37,37,-0.033,-1.063,0.029,-60.733548000000006,-9.969469199999999,-8.9954406,95.81003676,0.69900876,-42.48483570000001
0.38,38,-0.044,-1.041,0.006,-69.4425096,-8.479778399999999,-10.6570188,95.10529842,0.8078707799999998,-42.56504982
0.39,39,-0.049,-1.003,-0.008,-78.49524600000002,-5.844171599999999,-12.261301199999998,94.3088868,0.93392154,-42.62234562
0.4,40,-0.053,-0.944,-0.024,-88.2928278,-2.1199446,-13.5791046,93.40361316,1.0599723,-42.63953436
0.41000000000000003,41,-0.048,-0.867,-0.042,-99.2363256,1.8334656000000005,-13.8082878,92.39520708,1.18602306,-42.62807520000001
0.42000000000000004,42,-0.051,-0.755,-0.056,-111.0392604,3.6669312000000014,-12.891555,91.2722094,1.30634424,-42.5994273
0.43,43,-0.051,-0.6659999999999999,-0.064,-124.6756608,3.0939732,-10.1413566,90.00597222,1.39228794,-42.58223856
0.44,44,-0.055,-0.603,-0.07,-135.6191586,1.0313244,-7.333862400000001,88.63087302,1.45531332,-42.58796814
