TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ
0.01,1,-0.071,-0.999,-0.141,0.057295800000000015,0.057295800000000015,0.572958,78.79891374,-4.26280752,-39.66588234
0.02,2,-0.076,-0.998,-0.139,-0.2291832000000001,0.0,0.6875496,78.79318416,-4.2685371,-39.66015276
0.03,3,-0.077,-1.0,-0.142,-0.572958,0.2291832000000001,0.6875496,78.78745458,-4.27426668,-39.66015276
0.04,4,-0.078,-1.002,-0.147,-0.8021411999999999,0.3437748,0.6875496,78.781725,-4.27999626,-39.65442318
0.05,5,-0.078,-1.0,-0.147,-0.7448454000000001,0.4010706,0.572958,78.85620954,-4.27999626,-39.64296402
0.060000000000000005,6,-0.076,-0.995,-0.147,-0.8021411999999999,0.4583664000000001,0.4010706,78.85047996,-4.28572584,-39.63723444
0.06999999999999999,7,-0.076,-0.991,-0.149,-0.7448454000000001,0.4583664000000001,0.3437748,78.8390208,-4.28572584,-39.63150486
0.08,8,-0.077,-0.987,-0.151,-0.6302538000000001,0.3437748,0.3437748,78.83329122,-4.29145542,-39.63150486
0.09,9,-0.078,-0.987,-0.155,-0.5156622000000001,0.4010706,0.3437748,78.82756164,-4.29145542,-39.625775280000006
0.09999999999999999,10,-0.077,-0.989,-0.153,-0.286479,0.3437748,0.286479,78.94788281999998,-4.28572584,-39.62004570000001
0.11,11,-0.075,-0.99,-0.14400000000000002,-0.3437748,0.2291832000000001,0.1718874,78.94215324000002,-4.28572584,-39.61431612
0.12,12,-0.077,-0.99,-0.139,-1.0886202,0.0,0.2291832000000001,78.93069408,-4.29145542,-39.61431612
0.13,13,-0.07400000000000001,-0.991,-0.135,-1.7188740000000002,0.286479,0.3437748,78.91350534,-4.29145542,-39.61431612
0.14,14,-0.075,-0.992,-0.138,-2.0626488000000003,0.4583664000000001,0.4583664000000001,78.89058702,-4.297185000000002,-39.60858654
0.15000000000000002,15,-0.077,-0.996,-0.141,-2.0626488000000003,0.3437748,0.4010706,78.9249645,-4.297185000000002,-39.60285696
0.16,16,-0.079,-0.997,-0.14300000000000002,-1.8334656000000005,0.286479,0.4010706,78.90204618,-4.30291458,-39.59712738
0.17,17,-0.081,-0.994,-0.142,-1.8334656000000005,0.4010706,0.4010706,78.88485744,-4.30864416,-39.591397799999996
0.18000000000000002,18,-0.079,-0.993,-0.146,-1.8334656000000005,0.4583664000000001,0.4583664000000001,78.86766870000002,-4.30864416,-39.58566822
0.19,19,-0.078,-0.993,-0.145,-1.8334656000000005,0.2291832000000001,0.3437748,78.84475038,-4.31437374,-39.57993864
0.2,20,-0.077,-0.993,-0.14400000000000002,-1.6042823999999998,0.2291832000000001,0.3437748,78.89631659999998,-4.30864416,-39.57993864
0.21000000000000002,21,-0.077,-0.991,-0.147,-1.6042823999999998,0.3437748,0.2291832000000001,78.87912786,-4.30864416,-39.57420906
0.22,22,-0.07400000000000001,-0.993,-0.14300000000000002,-1.3750992,0.3437748,0.3437748,78.86766870000002,-4.31437374,-39.56847947999999
0.23,23,-0.07400000000000001,-0.994,-0.14400000000000002,-1.0886202,0.0,0.4010706,78.85620954,-4.320103319999999,-39.56847947999999
0.24000000000000002,24,-0.075,-0.993,-0.146,-0.8594370000000001,-0.057295800000000015,0.4010706,78.84475038,-4.325832900000001,-39.56847947999999
0.25,25,-0.075,-0.992,-0.145,-0.572958,0.057295800000000015,0.6302538000000001,78.94215324000002,-4.320103319999999,-39.56847947999999
0.26,26,-0.07400000000000001,-0.993,-0.141,-0.5156622000000001,0.0,0.6875496,78.93642365999997,-4.325832900000001,-39.5627499
0.27,27,-0.075,-0.994,-0.142,-0.3437748,-0.1718874,0.6302538000000001,78.93069408,-4.3315624800000005,-39.5627499
