0.01,0.025,-1.005,0.083,-2.4064236,0.3437748,-0.8021411999999999,0,0.08668333173107735,1.0087313814886496,-175.27882408553958,1.420141368230426,-0.008021411999999999,-0.024064236000000003,-0.8800154551519148,-0.016879133491391113,0.003437748
0.02,0.062,-1.009,0.033,-4.5263682,1.0886202,-1.432395,0,0.07023531875061151,1.0114415455180787,-178.12677205197517,3.5143570895825196,-0.014323950000000002,-0.045263682000000006,-0.9004555325968675,-0.027554125922475508,0.010886202000000001
0.03,0.066,-1.005,0.03,-4.9847346,1.0886202,-1.3178034,0,0.07249827584156743,1.0076115322881134,-178.29018595585848,3.7556445360867525,-0.013178033999999998,-0.049847345999999994,-0.9001283221684263,-0.030914550566733076,0.010886202
0.04,0.07,-1.004,0.027,-4.8128472,1.2032118,-1.0313244,0,0.07502666192761077,1.0067993841873364,-178.4595485255234,3.9868349105053107,-0.010313244000000001,-0.04812847200000001,-0.8981203847040726,-0.028054027310919404,0.012032118000000003
0.05,0.072,-1.003,0.024,-4.4117766,1.2605076000000002,-0.6875496,0,0.0758946638440411,1.0058672874688785,-178.62927581605493,4.104743358978714,-0.006875496000000001,-0.044117766,-0.8955441543087072,-0.023476665875728345,0.012605076000000005
0.06,0.07,-1.004,0.025,-3.5523396000000003,1.3178034,-0.286479,0,0.07433034373659253,1.006747734042645,-178.57360701646485,3.9870397817050454,-0.0028647899999999986,-0.035523395999999985,-0.8912764428679605,-0.015510643872114722,0.013178033999999995
0.0699999999999999,0.069,-1.005,0.03,-3.0366774,1.2605076000000002,0.0,0,0.07523961722390672,1.0078124825581392,-178.29018595585848,3.9258333970072488,0.0,-0.030366773999999687,-0.8870158505266352,-0.010684186084541268,0.012605075999999873
0.08,0.073,-1.01,0.033,-3.3231564,1.3178034,-0.0572958,0,0.08011242100947892,1.013172245968078,-178.12862541371194,4.131794248026013,-0.0005729580000000061,-0.03323156400000035,-0.8867821741975481,-0.012510042547135173,0.01317803400000014
0.09,0.074,-1.011,0.031,-3.4950437999999995,1.5469866,-0.3437748,0,0.08023091673413685,1.0141784852776161,-178.24370640332884,4.184331408951935,-0.0034377479999999983,-0.03495043799999998,-0.8902052537478808,-0.013958986025115295,0.015469865999999994
0.0999999999999999,0.079,-1.011,0.029,-3.666931200000001,1.6042823999999998,-0.8021411999999999,0,0.08415461959987698,1.0144964268049443,-178.3569514183969,4.466209613038098,-0.008021411999999917,-0.036669311999999635,-0.8953295214845377,-0.014266929288367907,0.016042823999999834
0.11,0.084,-1.009,0.024,-4.1825934,1.6042823999999998,-1.0313244,0,0.08736131867136622,1.0127749009528226,-178.6374237202131,4.757602748488956,-0.010313244000000108,-0.041825934000000446,-0.8990053359214344,-0.017948179360752547,0.016042824000000167
0.12,0.086,-1.003,0.024,-4.8128472,1.0886202,-1.3750992,0,0.08928605714219885,1.0069662357795317,-178.62927581605493,4.899317126400049,-0.013750991999999993,-0.04812847199999998,-0.9023854438609459,-0.02351431479403025,0.010886201999999994
