0.01,-0.073,-0.992,0.063,-2.578311,-1.3750992,-1.0886202,0,0.09642613753542138,0.9966754737626485,-176.3661361512572,-4.200304646806338,-0.010886202000000001,-0.025783109999999998,-0.8882755052301118,-0.04655187386470759,359.986249008
0.02,-0.073,-0.994,0.065,-2.1199446,-1.5469866,-1.0313244,0,0.09774456506629921,0.9987942731113351,-176.25862094044044,-4.191378355167541,-0.010313244,-0.021199446000000004,-0.8871704962210731,-0.04194660475207676,359.984530134
0.03,-0.065,-0.993,0.067,-1.5469866,-1.7761698,-0.9740286,0,0.09334880824091972,0.9973780627224563,-176.1399721375895,-3.736664300950322,-0.009740285999999999,-0.015469865999999999,-0.8860100962068893,-0.03398327114900608,359.982238302
0.04,-0.061,-0.99,0.071,-1.145916,-2.0053530000000004,-0.8594370000000001,0,0.09360555539069249,0.9944154061557976,-175.89793191633163,-3.516878530953332,-0.008594370000000002,-0.011459160000000001,-0.8836657010762533,-0.028899057367926556,359.97994647
0.05,-0.061,-0.988,0.075,-0.8021411999999999,-2.1772404,-0.8594370000000001,0,0.09667471230885562,0.9927184898046374,-175.65894964014848,-3.5228977340427616,-0.008594370000000002,-0.008021412,-0.8824767345280784,-0.025508358875834164,359.978227596
0.06,-0.061,-0.987,0.077,-0.572958,-2.4637194,-0.9740286,0,0.09823441352194251,0.9918765044096971,-175.53915174148344,-3.5258920351046728,-0.009740285999999996,-0.005729579999999997,-0.8830209400073568,-0.023242826045296407,359.975362806
0.0699999999999999,-0.062,-0.989,0.083,-0.3437748,-2.3491278,-0.9740286,0,0.1036001930500132,0.9944113836838353,-175.20279874013937,-3.5746210682874615,-0.0097402859999999,-0.003437747999999965,-0.8813475419907196,-0.021204829195459494,359.976508722
0.08,-0.064,-0.994,0.087,-0.5156622000000001,-2.1199446,-1.0886202,0,0.10800462953040485,0.999850488823204,-174.9979253139717,-3.66998726058053,-0.010886202000000116,-0.005156622000000055,-0.8814684861391394,-0.023389610251643992,359.978800554
0.09,-0.066,-0.998,0.085,-0.6875496,-1.8907614,-1.0886202,0,0.10761505470890215,1.003785335617133,-175.1318474269834,-3.769980837178732,-0.010886201999999994,-0.006875495999999997,-0.8821347653083518,-0.025597413120291693,359.981092386
0.0999999999999999,-0.07,-0.999,0.08,-0.8021411999999999,-1.6042823999999998,-1.0313244,0,0.1063014581273465,1.0046397364229627,-175.42151969658275,-3.9954192091130976,-0.010313243999999893,-0.008021411999999917,-0.883005813415811,-0.027859211985636685,359.983957176
0.11,-0.072,-1.004,0.076,-0.7448454000000001,-1.145916,-1.145916,0,0.1046900186264192,1.0094434109943955,-175.6711249328096,-4.090176816534197,-0.011459160000000121,-0.00744845400000008,-0.8853878454368403,-0.027760535405642304,359.98854084
0.12,-0.069,-1.006,0.071,-0.9167328,-0.5156622000000001,-1.432395,0,0.09900505037623081,1.010860029875551,-175.9629561051855,-3.9139792964340088,-0.014323949999999993,-0.009167327999999995,-0.8896902791302526,-0.02859425321608907,359.994843378
0.13,-0.061,-1.004,0.063,-1.0313244,-0.4583664000000001,-1.8334656000000005,0,0.08769264507357502,1.0078224049900857,-176.4094544813707,-3.470036041157859,-0.018334656000000022,-0.010313244000000008,-0.8959024163252037,-0.02752579522964063,359.995416336
0.14,-0.053,-1.004,0.061,-1.0313244,-1.0313244,-2.0626488000000003,0,0.08080841540334768,1.0072467423625653,-176.52315587082944,-3.016221569852368,-0.020626488000000023,-0.010313244000000008,-0.8987485247304712,-0.025268011790309894,359.989686756
0.15,-0.045,-1.004,0.061,-1.3178034,-1.432395,-2.4637194,0,0.0758023746329889,1.0068574874330527,-176.52315587082944,-2.561603056613925,-0.024637193999999953,-0.013178033999999976,-0.9027392769692771,-0.025856765455790305,359.98567605
0.16,-0.042,-1.002,0.061,-1.4896908000000002,-1.7188740000000002,-2.5210152000000003,0,0.0740607858451421,1.0047332979452805,-176.51623313703993,-2.39578416896825,-0.025210152000000027,-0.014896908000000016,-0.9032749429703243,-0.02674211825357308,359.98281126
0.17,-0.037,-1.0,0.055,-1.7761698,-2.1199446,-2.4637194,0,0.0662872536767062,1.0021945918832331,-176.85190390043726,-2.1157824430677823,-0.024637194000000022,-0.017761698000000013,-0.9043748393056343,-0.02819961215456581,359.978800554
0.18,-0.036,-0.999,0.051,-2.1199446,-2.86479,-2.578311,0,0.06242595614005443,1.0009485501263289,-177.0775273319751,-2.061137916853493,-0.02578310999999995,-0.021199445999999962,-0.906637558865524,-0.03134839361618622,359.9713521
0.19,-0.039,-0.998,0.045,-2.1772404,-3.380452200000001,-2.6929026,0,0.05954829972383762,0.9997749746818031,-177.4182716785012,-2.2356055670187978,-0.026929026000000023,-0.02177240400000002,-0.9094730192960022,-0.032786499338401706,359.966195478
0.2,-0.042,-1.001,0.042,-2.1772404,-3.6096354,-2.7501984,0,0.05939696961967,1.0027606892973018,-177.59739053101396,-2.4004998593968385,-0.027501984000000024,-0.02177240400000002,-0.9109342653284039,-0.03360686895222278,359.963903646
0.21,-0.046,-1.002,0.041,-2.1199446,-3.8388186,-2.6929026,0,0.061619802012015584,1.003892922576905,-177.65686903114505,-2.6263050234897385,-0.02692902599999995,-0.021199445999999962,-0.9106600708016929,-0.034160170266117715,359.961611814
0.22,-0.044,-1.005,0.036,-2.0626488000000003,-3.7815228,-2.8074942000000003,0,0.05685068161420758,1.0066066759166659,-177.94849102353862,-2.5052663115102543,-0.028074942000000026,-0.020626488000000023,-0.9132511414106161,-0.032987880156767124,359.962184772
0.23,-0.042,-1.004,0.035,-1.7188740000000002,-3.8388186,-2.8074942000000003,0,0.05467174773134659,1.0054874439792871,-178.00344568296282,-2.393986211470612,-0.028074942000000026,-0.01718874000000002,-0.9135245476764082,-0.029013603042142053,359.961611814
0.24,-0.043,-1.001,0.03,-1.3178034,-3.6096354,-2.9220858,0,0.052430906915673314,1.0023721863659225,-178.28335761206336,-2.458642434053758,-0.029220857999999947,-0.013178033999999976,-0.9160573592639729,-0.02534452355250591,359.963903646
0.25,-0.042,-0.998,0.029,-0.572958,-3.3231564,-2.9220858,0,0.05103920062069938,0.9993042579715149,-178.3355609435961,-2.4088076858301872,-0.029220858000000027,-0.005729580000000005,-0.9163170773313001,-0.017685192466816536,359.966768436
0.26,-0.043,-0.995,0.032,0.0,-3.2085648,-2.8074942000000003,0,0.05360037313302959,0.9964426727112805,-178.15795657463107,-2.473282101061999,-0.028074942000000026,0.0,-0.9142932585802304,-0.012304886074934988,359.967914352
0.27,-0.047,-0.994,0.036,0.572958,-2.6356068,-2.6356068,0,0.05920304046246273,0.995761517633615,-177.92580792973976,-2.705369195228516,-0.026356068000000024,0.005729580000000005,-0.9114279678096269,-0.007758473608101704,359.973643932
0.28,-0.051,-0.994,0.037,1.0886202,-1.8334656000000005,-2.7501984,0,0.06300793600809346,0.9959949799070275,-177.86824392355211,-2.935118403866052,-0.027501984000000024,0.01088620200000001,-0.9122817946445141,-0.0037705373326665202,359.981665344
0.29,-0.054,-0.997,0.039,1.7761698,-1.145916,-3.0939732,0,0.06661080993352356,0.9992226979007233,-177.75988294017552,-3.097888082105035,-0.03093973199999986,0.017761697999999916,-0.9151633300506006,0.0022609528253484164,359.98854084
0.3,-0.055,-1.003,0.039,2.6356068,-0.2291832,-3.724227,0,0.06742403132415029,1.0052636470100766,-177.77326991123738,-3.1363336116916574,-0.037242270000000036,0.026356068000000024,-0.9215011139862319,0.010621293474171305,359.997708168
0.31,-0.054,-1.006,0.044,3.3231564,0.2291832,-4.4690724,0,0.06965629906907199,1.008408647325081,-177.49561769876686,-3.069641173235484,-0.044690724000000036,0.033231564000000026,-0.9275311567102592,0.01779438620280898,0.002291832000000002
0.32,-0.054,-1.008,0.05,4.1825934,0.8594370000000001,-5.3285094000000015,0,0.0735934779718964,1.0106829374239974,-177.16027494272367,-3.0627271165855365,-0.05328509400000006,0.04182593400000004,-0.9344143967299449,0.026380396434898284,0.00859437000000001
0.33,-0.054,-1.014,0.058,4.4117766,1.6042823999999998,-6.016058999999999,0,0.0792464510246358,1.017091932914621,-176.72629375521598,-3.0434097430244553,-0.06016059000000005,0.04411776600000004,-0.9390965758965734,0.02875693262176933,0.01604282400000001
0.34,-0.052,-1.021,0.063,4.3544808,2.291832,-6.703608600000001,0,0.0816884324736373,1.024262661625425,-176.4690857712094,-2.9100561623882863,-0.06703608600000006,0.04354480800000004,-0.9446582237373367,0.028850275809013934,0.02291832000000002
0.35,-0.05,-1.027,0.065,4.010706000000001,2.9220858,-7.2765666,0,0.08200609733428363,1.0302688969390466,-176.37851529588266,-2.7817152701270365,-0.07276566599999966,0.04010705999999982,-0.949908698984467,0.026068142934691563,0.029220857999999864
0.36,-0.044,-1.03,0.065,3.6096354,3.666931200000001,-7.7922288,0,0.07849203781276162,1.0329864471521395,-176.3890353605505,-2.4412491118379167,-0.07792228800000008,0.03609635400000003,-0.9550920047788347,0.023771252179911224,0.036669312000000044
0.37,-0.039,-1.029,0.063,3.4377480000000005,4.583664,-8.59437,0,0.07409453421137081,1.0316641895500687,-176.49646835521557,-2.1664684912892516,-0.08594370000000007,0.03437748000000004,-0.9636080017672182,0.023427997555775203,0.04583664000000004
0.38,-0.038,-1.031,0.059,3.8961144,5.9014674000000005,-9.2819196,0,0.070178344238091,1.0333856975979492,-176.72476420127722,-2.107374433530654,-0.09281919600000009,0.03896114400000004,-0.9715850915486195,0.028282857544623938,0.05901467400000006
0.39,-0.039,-1.03,0.057,3.6096354,7.161975,-9.8548776,0,0.06906518659932803,1.0323129370496138,-176.8324935406465,-2.1651063456163193,-0.09854877600000009,0.03609635400000003,-0.9778221330380188,0.02514509678797884,0.07161975000000007
0.4,-0.042,-1.025,0.053,3.3231564,8.880849000000003,-10.1413566,0,0.06762396025078685,1.0272283095787422,-177.04002505927193,-2.3432899007624184,-0.1014135660000001,0.033231564000000026,-0.981705165468991,0.02140807412556045,0.08880849000000011
0.41,-0.043,-1.018,0.052,2.9793816000000004,10.5424272,-10.4278356,0,0.06747592163134936,1.0202337967348465,-177.07584155709424,-2.4155723228253527,-0.10427835599999952,0.029793815999999865,-0.9847338943138776,0.0176278153093268,0.10542427199999951
0.42,-0.041,-1.011,0.047,2.578311,12.2040054,-10.7143146,0,0.062369864518050704,1.0129220108182069,-177.338314352704,-2.319792511502798,-0.10714314600000009,0.025783110000000022,-0.9888902664313396,0.014113579544762533,0.1220400540000001
