0.01,-0.052,-1.001,-0.062,0.0572958,-0.0572958,0.2291832000000001,0,0.08091971329657564,1.0042654031679075,176.455738144082,-2.9680535245564093,0.002291832000000001,0.000572958,0.8801696743486431,-0.01419632798286731,359.999427042
0.02,-0.053,-1.001,-0.061,0.0,0.0,0.1718874,0,0.08080841540334768,1.004256441353502,176.5127614347484,-3.0252110952550724,0.001718874,0.0,0.8798832648494709,-0.015050801468930303,0.0
0.03,-0.054,-1.0,-0.061,0.0572958,-0.0572958,0.2291832000000001,0,0.08146778504415104,1.003313011975824,176.50928281476732,-3.085246342549446,0.0022918320000000006,0.0005729579999999999,0.8804360657450875,-0.014779376828603797,359.999427042
0.04,-0.0559999999999999,-1.002,-0.059,0.1718874,0.0,0.1145916,0,0.08134494452638091,1.0052964736832612,176.63018733402836,-3.1933120657584144,0.0011459160000000003,0.0017188740000000002,0.8798973658409135,-0.014176802317205615,0.0
0.05,-0.055,-1.003,-0.0579999999999999,0.1145916,0.1718874,0.2291832000000001,0,0.07993122043357019,1.0061799043908597,176.69047007075517,-3.1334747207938203,0.0022918320000000015,0.0011459160000000003,0.8813374948793553,-0.014449211546237493,0.0017188740000000002
0.06,-0.053,-1.003,-0.059,0.1718874,0.5156622000000001,0.3437748,0,0.0793095202355934,1.006130707214525,176.63353933657018,-3.0195703668609677,0.0034377479999999983,0.0017188739999999991,0.8821944723212211,-0.0133124157555268,0.005156621999999998
0.0699999999999999,-0.052,-1.004,-0.06,0.1718874,0.572958,0.4010705999999999,0,0.07939773296511683,1.0071345491045376,176.58001690513888,-2.95959053259569,0.004010705999999958,0.0017188739999999824,0.882498299030518,-0.013014008619878678,0.005729579999999941
0.08,-0.051,-1.006,-0.06,0.1718874,0.572958,0.5156622000000001,0,0.07874642849044013,1.0090773013005496,176.5867999859553,-2.897032982342427,0.005156622000000055,0.0017188740000000182,0.8836722606266197,-0.012702777026578831,0.0057295800000000605
0.09,-0.052,-1.007,-0.059,0.1718874,0.4010705999999999,0.5156622000000001,0,0.07864477096412704,1.0100663344553167,176.64688100113594,-2.9509925072242846,0.005156621999999998,0.0017188739999999991,0.8839711711499065,-0.012971232374249778,0.004010705999999997
0.0999999999999999,-0.054,-1.005,-0.059,0.1145916,0.2291832000000001,0.4583664000000001,0,0.07998124780221924,1.0081775637257555,176.6402233985456,-3.0703454374953205,0.004583663999999954,0.0011459159999999884,0.8833679412862728,-0.01413513550992657,0.0022918319999999776
0.11,-0.0559999999999999,-1.003,-0.0579999999999999,0.0,0.0,0.3437748,0,0.08062257748298535,1.0062350620009222,176.69047007075517,-3.1903303486792147,0.0034377480000000364,0.0,0.8824777098047285,-0.015872290291935966,0.0
0.12,-0.057,-1.002,-0.06,-0.1145916,-0.1145916,0.2291832000000001,0,0.08275868534480232,1.0054118559078165,176.57320684270954,-3.2500227882507757,0.0022918319999999997,-0.0011459159999999994,0.8807540957348498,-0.01730948252861039,359.998854084
0.13,-0.053,-1.004,-0.063,-0.2291832000000001,0.4010705999999999,0.1145916,0,0.08232860985101109,1.0073698427092208,176.4094544813707,-3.0158526475226686,0.001145916000000001,-0.0022918320000000028,0.8787991924446067,-0.01728467187822183,0.004010706000000003
0.14,-0.052,-1.006,-0.062,-0.2291832000000001,0.7448454000000001,0.1718874,0,0.08091971329657564,1.0092492259100325,176.47330918933326,-2.9533838077509897,0.0017188740000000015,-0.0022918320000000028,0.879686985021535,-0.016973881630601546,0.007448454000000008
0.15,-0.051,-1.007,-0.061,-0.4583664000000001,0.8021411999999999,0.2291832000000001,0,0.07951100552753687,1.010134149506886,176.53348860093044,-2.8939993933146426,0.0022918319999999967,-0.0045836639999999925,0.8805564925419189,-0.018958866633405787,0.008021411999999983
