TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ
0.01,1,-0.09300000000000001,-0.97,0.28,-0.7448454000000001,-1.7761698000000001,0.9740286,104.79974778,-3.78725238,-33.85035864
0.02,2,-0.1,-0.9670000000000001,0.28,-1.0313244000000001,-2.291832,1.7761698000000001,104.78828862,-3.79871154,-33.87327696
0.03,3,-0.098,-0.968,0.28300000000000003,-1.145916,-1.8334656000000005,1.7761698000000001,104.77682946,-3.810170700000002,-33.89619528
0.04,4,-0.09300000000000001,-0.97,0.28300000000000003,-1.432395,-1.3750992,1.7761698000000001,104.7653703,-3.82735944,-33.913384019999995
0.05,5,-0.091,-0.973,0.281,-1.6042823999999998,-1.0313244000000001,1.8334656000000005,104.75391114,-3.85600734,-33.93057276
0.060000000000000005,6,-0.08900000000000001,-0.975,0.28,-1.9480572,-1.0886202,2.0053530000000004,104.7367224,-3.873196080000002,-33.9477615
0.06999999999999999,7,-0.094,-0.975,0.284,-2.2345362,-1.0886202,2.1772404,104.71380408,-3.89038482,-33.96495024
0.08,8,-0.099,-0.972,0.287,-2.0053530000000004,-0.572958,2.0626488000000003,104.69661534,-3.90757356,-33.9764094
0.09,9,-0.102,-0.972,0.289,-1.8334656000000005,0.11459160000000004,2.0053530000000004,104.6794266,-3.93049188,-33.9764094
0.09999999999999999,10,-0.10300000000000001,-0.973,0.289,-2.4064236,0.6875496,2.1199446,104.66223786,-3.97059894,-33.9764094
0.11,11,-0.10300000000000001,-0.973,0.28600000000000003,-2.9793816000000004,1.2032118,2.291832,104.62786038,-3.99351726,-33.97067982
0.12,12,-0.10099999999999999,-0.973,0.281,-3.5523396000000003,1.8907614,2.4637194,104.5934829,-4.022165159999999,-33.95922066
0.13,13,-0.099,-0.973,0.27899999999999997,-4.0680017999999984,2.1772404,2.6356068,104.54764626,-4.05654264,-33.9477615
0.14,14,-0.096,-0.973,0.28300000000000003,-4.8128472,2.1199446,2.6356068,104.50180962,-4.08519054,-33.93630234
0.15000000000000002,15,-0.094,-0.9740000000000001,0.284,-5.7868758000000025,1.4896908000000002,2.6929026,104.44451382,-4.1252976000000015,-33.92484318
0.16,16,-0.096,-0.973,0.28800000000000003,-6.3025379999999975,0.8021411999999999,2.9220858,104.38148844,-4.1539455,-33.93057276
0.17,17,-0.098,-0.975,0.293,-7.1046792000000005,0.7448454000000001,3.2658606,104.30700390000001,-4.1883229800000015,-33.93057276
0.18000000000000002,18,-0.10300000000000001,-0.977,0.292,-8.136003599999999,1.0313244000000001,3.7815228,104.22678978,-4.22843004,-33.93057276
0.19,19,-0.107,-0.977,0.292,-8.9381448,1.2032118,4.4690724,104.1351165,-4.27426668,-33.93057276
0.2,20,-0.11199999999999999,-0.976,0.28800000000000003,-9.2819196,1.145916,5.2139178,104.0491728,-4.33729206,-33.93057276
0.21000000000000002,21,-0.115,-0.9740000000000001,0.272,-9.9694692,1.145916,5.6722842,103.94604036,-4.39458786,-33.93630234
0.22,22,-0.11900000000000001,-0.972,0.264,-10.4851314,0.6302538000000001,5.958763200000001,103.83717834,-4.45761324,-33.9477615
0.23,23,-0.12300000000000001,-0.9740000000000001,0.265,-10.7716104,0.40107059999999994,6.130650599999999,103.7340459,-4.51490904,-33.95922066
0.24000000000000002,24,-0.132,-0.978,0.272,-11.917526400000002,0.2291832000000001,6.703608600000001,103.61372472,-4.5836640000000015,-33.97067982
0.25,25,-0.136,-0.981,0.273,-13.6936962,-0.286479,7.6776372,103.4762148,-4.66387812,-33.99359814
0.26,26,-0.13699999999999998,-0.982,0.27,-15.183387000000002,-1.432395,8.5370742,103.32724572,-4.74409224,-34.0337052
0.27,27,-0.139,-0.986,0.266,-16.615782,-2.6929026,9.5111028,103.16108789999998,-4.83003594,-34.08527142
0.28,28,-0.14,-0.991,0.258,-17.7044022,-3.9534102,10.4851314,102.9892005,-4.9217092199999986,-34.1482968
0.29000000000000004,29,-0.14,-0.99,0.244,-18.621135,-5.2712136,11.3445684,102.80585394,-5.01911208,-34.228510920000005
0.3,30,-0.146,-0.987,0.23399999999999999,-18.793022399999998,-6.9327918,11.8602306,102.62250738,-5.127974099999999,-34.3201842
0.31,31,-0.158,-0.986,0.231,-19.079501399999998,-8.307891,12.4331886,102.43916082,-5.231106540000001,-34.4347758
0.32,32,-0.17,-0.9840000000000001,0.225,-19.4232762,-9.224623800000002,13.120738199999998,102.25581426,-5.33423898,-34.555096979999995
0.33,33,-0.18,-0.981,0.225,-19.767051000000002,-10.1986524,13.8082878,102.06673812,-5.44883058,-34.68114774
0.34,34,-0.18899999999999997,-0.976,0.231,-20.7983754,-10.4851314,14.209358400000001,101.8719324,-5.56342218,-34.81865766
0.35000000000000003,35,-0.183,-0.9690000000000001,0.235,-21.4286292,-10.599723,14.667724800000002,101.6713971,-5.68947294,-34.950438
0.36000000000000004,36,-0.177,-0.963,0.23800000000000002,-21.829699800000004,-11.802934800000001,14.9542038,101.46513222,-5.80979412,-35.09940708000001
0.37,37,-0.17800000000000002,-0.9620000000000001,0.259,-21.657812399999997,-13.6936962,15.2406828,101.26459692,-5.930115299999999,-35.2655649
0.38,38,-0.175,-0.972,0.275,-21.2567418,-15.011499599999999,15.928232399999999,101.0697912,-6.05043648,-35.44891146
0.39,39,-0.16899999999999998,-0.992,0.268,-20.7983754,-15.756345,17.246035799999998,100.88071506,-6.1879464,-35.63798759999999
0.4,40,-0.175,-0.9990000000000001,0.264,-20.1108258,-15.011499599999999,18.048177,100.70309808,-6.33691548,-35.82133416
0.41000000000000003,41,-0.19,-1.003,0.265,-19.136797199999997,-13.407217200000002,18.2200644,100.53121068,-6.48588456,-35.98749198
0.42000000000000004,42,-0.203,-1.005,0.267,-18.8503182,-12.5477802,18.621135,100.35932327999998,-6.6463128,-36.14792022
0.43,43,-0.205,-0.991,0.252,-18.9649098,-13.120738199999998,18.9649098,100.18743588,-6.80674104,-36.30834846
0.44,44,-0.198,-0.972,0.245,-20.168121600000006,-14.32395,18.6784308,100.00408932,-6.9614397000000015,-36.48596544
0.45,45,-0.191,-0.971,0.242,-21.371333399999997,-14.896907999999998,18.334656,99.82074276,-7.116138359999999,-36.66931200000001
0.46,46,-0.18600000000000005,-0.9790000000000001,0.226,-23.204798999999998,-15.6990492,18.7357266,99.60874830000002,-7.270837019999999,-36.85838814
0.47000000000000003,47,-0.174,-0.9690000000000001,0.204,-25.2674478,-18.2200644,18.334656,99.3795651,-7.4198061,-37.0703826
0.48000000000000004,48,-0.17,-0.9570000000000001,0.198,-25.6112226,-19.595163600000006,17.6471064,99.15611148,-7.55731602,-37.29383622
0.49,49,-0.17,-0.961,0.188,-24.9809688,-19.9962342,17.3606274,98.93265786,-7.6890963600000015,-37.51728984
0.5,50,-0.17,-0.97,0.179,-24.5798982,-21.2567418,17.131444199999994,98.7206634,-7.82660628,-37.757932200000006
0.51,51,-0.174,-0.9670000000000001,0.179,-24.522602399999997,-22.5745452,16.558486199999994,98.50866894,-7.94692746,-38.01003372
0.52,52,-0.18100000000000002,-0.958,0.18899999999999997,-24.0069402,-23.319390600000002,15.756345,98.30240406,-8.067248639999999,-38.26786482
0.53,53,-0.184,-0.938,0.203,-23.0902074,-23.777757,14.438541599999999,98.10759834,-8.17038108,-38.52569592
0.54,54,-0.196,-0.9229999999999999,0.22,-22.2880662,-24.1788276,12.7196676,97.92425178,-8.25632478,-38.78352702
0.55,55,-0.214,-0.919,0.235,-21.371333399999997,-23.5485738,11.688343199999998,97.75236438,-8.34226848,-39.03562854
0.56,56,-0.21899999999999997,-0.9179999999999999,0.247,-20.6837838,-22.1734746,10.828906199999999,97.58047698,-8.41102344,-39.27054132
0.5700000000000001,57,-0.221,-0.9129999999999999,0.248,-20.1108258,-20.5118964,10.084060800000001,97.41431916,-8.479778399999999,-39.48826536
0.5800000000000001,58,-0.22399999999999998,-0.9079999999999999,0.25,-18.793022399999998,-18.506543399999998,9.224623800000002,97.25389092,-8.542803780000002,-39.68880066
0.59,59,-0.22399999999999998,-0.9059999999999999,0.257,-17.589810600000003,-16.902261,8.250595200000001,97.10492184,-8.60009958,-39.86641764
0.6,60,-0.22399999999999998,-0.907,0.253,-16.386598799999998,-16.157415599999997,7.6203414,96.97887108,-8.663124960000001,-40.03830504
0.61,61,-0.22399999999999998,-0.9129999999999999,0.247,-15.4125702,-16.042824000000003,7.1046792000000005,96.85282032,-8.7089616,-40.21019244
0.62,62,-0.22699999999999998,-0.919,0.249,-13.980175199999998,-16.272007199999994,6.6463128000000005,96.73822872,-8.75479824,-40.38207984
0.63,63,-0.226,-0.924,0.248,-13.120738199999998,-16.2147114,5.9014674000000005,96.63509628,-8.78917572,-40.54823766
0.64,64,-0.215,-0.92,0.245,-12.4904844,-16.386598799999998,4.8701430000000006,96.53769342,-8.81782362,-40.72012506
0.65,65,-0.207,-0.907,0.24600000000000002,-11.0580894,-16.329303,3.4377480000000005,96.47466804,-8.83501236,-40.88628288
0.66,66,-0.201,-0.898,0.249,-9.6256944,-15.813640800000002,2.2345362,96.4001835,-8.84074194,-41.04671112
0.67,67,-0.19399999999999998,-0.895,0.248,-8.3651868,-15.4125702,0.9167328000000001,96.34288769999999,-8.82928278,-41.20140978
0.68,68,-0.19,-0.8859999999999999,0.254,-7.0473834,-15.469866,-0.5156622000000001,96.29705106,-8.80063488,-41.35610844
0.6900000000000001,69,-0.198,-0.8740000000000001,0.262,-5.6722842,-15.813640800000002,-1.9480572,96.26267357999998,-8.76052782,-41.5108071
0.7000000000000001,70,-0.2,-0.87,0.264,-4.1252976000000015,-15.6990492,-2.9793816000000004,96.27986232,-8.72042076,-41.66550576
0.7100000000000001,71,-0.20199999999999999,-0.866,0.261,-3.2658606,-15.3552744,-3.7242269999999995,96.27413274,-8.663124960000001,-41.81447484
0.72,72,-0.21600000000000005,-0.86,0.263,-3.1512689999999997,-15.011499599999999,-4.6409598,96.26267357999998,-8.594370000000001,-41.95771434
0.73,73,-0.22899999999999998,-0.85,0.267,-2.6356068,-14.5531332,-5.7868758000000025,96.25694399999999,-8.519885460000001,-42.09522426
0.74,74,-0.239,-0.8490000000000001,0.266,-2.0626488000000003,-13.120738199999998,-6.589017,96.25694399999999,-8.43394176,-42.22127501999999
0.75,75,-0.251,-0.855,0.262,-1.432395,-11.5737516,-6.9327918,96.29705106,-8.376645960000001,-42.33013704
0.76,76,-0.27,-0.858,0.275,-0.286479,-9.9694692,-7.333862400000001,96.30851022,-8.29070226,-42.42181032
0.77,77,-0.28800000000000003,-0.8590000000000001,0.287,1.3178034,-7.734933000000002,-7.906820400000001,96.33142854,-8.204758559999998,-42.49056528000001
0.78,78,-0.303,-0.867,0.295,3.0366774,-5.6722842,-8.7089616,96.37153559999999,-8.107355700000001,-42.53640192
0.79,79,-0.307,-0.87,0.312,4.7555514,-3.380452200000001,-9.1100322,96.42310182,-8.015682420000001,-42.55932024
0.8,80,-0.309,-0.8740000000000001,0.335,7.161975,-1.8334656000000005,-9.6256944,96.55488216,-7.9583866200000015,-42.56504982
0.81,81,-0.318,-0.89,0.349,9.740286,-1.2032118,-10.084060800000001,96.6580146,-7.85525418,-42.56504982
0.8200000000000001,82,-0.33299999999999996,-0.9209999999999999,0.3720000000000001,12.0894138,-0.8594370000000001,-10.3705398,96.77833578,-7.75212174,-42.55932024
0.8300000000000001,83,-0.35100000000000003,-0.9540000000000001,0.39799999999999996,13.5791046,-0.3437748,-10.828906199999999,96.9158457,-7.64325972,-42.54786108
0.8400000000000001,84,-0.376,-0.9790000000000001,0.41700000000000004,14.4958374,-0.1718874,-11.6310474,97.05908520000001,-7.528668120000002,-42.53640192
0.85,85,-0.40700000000000003,-1.0170000000000001,0.423,15.126091199999998,0.572958,-12.5477802,97.23670218,-7.42553568,-42.5134836
0.86,86,-0.425,-1.05,0.442,15.870936600000002,2.9220858,-14.1520626,97.39140084,-7.29375534,-42.46191738
0.87,87,-0.413,-1.071,0.441,16.615782,7.333862400000001,-15.928232399999999,97.5460995,-7.144786260000001,-42.3702441
0.88,88,-0.391,-1.0759999999999998,0.424,16.7876694,10.2559482,-17.589810600000003,97.70079816,-6.98435802,-42.24419334
0.89,89,-0.379,-1.071,0.424,16.7303736,12.4904844,-19.194093,97.84976724,-6.8182002000000015,-42.08949468
0.9,90,-0.373,-1.072,0.402,16.157415599999997,15.011499599999999,-20.5118964,98.00446590000001,-6.65204238,-41.91187770000001
0.91,91,-0.361,-1.0590000000000002,0.36200000000000004,15.469866,17.3606274,-21.485925,98.13624624,-6.4686958200000015,-41.7113424
0.92,92,-0.33799999999999997,-1.037,0.324,15.3552744,18.9649098,-23.14750320000001,98.262297,-6.2738901,-41.48788878
0.93,93,-0.316,-1.0,0.311,15.9855282,20.168121600000006,-25.496631,98.39407734,-6.05616606,-41.252976
0.9400000000000001,94,-0.298,-0.961,0.316,18.1054728,21.027558600000006,-28.9916748,98.548776,-5.80406454,-41.00087448
0.9500000000000001,95,-0.28800000000000003,-0.929,0.332,20.912967000000002,22.4599536,-32.8877892,98.74358172,-5.53477428,-40.72585464
0.9600000000000001,96,-0.27699999999999997,-0.919,0.364,23.835052800000003,24.4653066,-35.5806918,98.95557618,-5.22537696,-40.42791648
0.97,97,-0.233,-0.975,0.359,23.892348600000002,29.335449600000004,-36.32553720000001,99.16184106,-4.9217092199999986,-40.08414168
0.98,98,-0.121,-1.17,0.26899999999999996,15.068795399999999,36.1536498,-32.7159018,99.27643266,-4.66387812,-39.67161192
0.99,99,0.09,-1.5130000000000001,0.10800000000000001,0.7448454000000001,42.7999626,-23.4339822,99.24205518,-4.51490904,-39.2189751
1.0,100,0.21,-1.868,-0.008,-3.1512689999999997,41.19568020000001,-13.0061466,99.16757064,-4.46334282,-38.79498618
1.01,101,0.134,-1.8619999999999999,0.049,4.7555514,20.340009,-7.1046792000000005,99.19621854,-4.42896534,-38.58299172
1.02,102,-0.064,-1.452,0.16899999999999998,19.5378678,2.8074942000000003,-7.2192707999999985,99.39102426,-4.36021038,-38.54288466000001
1.03,103,-0.27899999999999997,-0.986,0.16699999999999998,23.9496444,7.8495246,-11.2872726,99.62593704,-4.2685371,-38.4454818
1.04,104,-0.306,-0.754,0.14400000000000002,15.928232399999999,13.521808800000002,-15.3552744,99.77490612,-4.14248634,-38.28505356
1.05,105,-0.275,-0.65,0.105,5.1566220000000005,15.9855282,-17.8189938,99.8092836,-4.01643558,-38.10170700000001
1.06,106,-0.21600000000000005,-0.631,0.048,-3.2658606,22.1161788,-20.9702628,99.75198780000001,-3.85600734,-37.84960548
1.07,107,-0.129,-0.653,0.049,-8.9381448,24.9809688,-23.2620948,99.64312578,-3.67266078,-37.56885606
